date,equal_weight,timing_score,top_k,rank_weight,risk_weight
2022-03-22,0.0,0.0,0.0,0.0,0.0
2022-03-23,0.0,0.0,0.0,0.0,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0
2022-03-28,0.0,0.0,0.5,0.4999999999999999,0.01364036145492932
2022-03-29,0.0,0.0,0.0,0.0,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0
2022-04-06,0.0,0.0,0.5,0.2676767676767677,0.031554964589776274
2022-04-07,0.0,0.0,0.0,0.0,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.0
2022-04-11,0.0,0.0,0.5000000000000001,0.5,0.037686737298529144
2022-04-12,0.0,0.0,0.0,0.0,0.0
2022-04-13,0.0,0.0,0.0,0.0,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.0
2022-04-15,0.0,0.0,0.0,0.0,0.0
2022-04-18,0.0,0.5,0.5,0.17424242424242417,0.03510079983351283
2022-04-19,0.0,0.0,0.0,0.0,0.0
2022-04-20,0.0,0.0,0.0,0.0,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.0
2022-04-25,0.0,0.4918780958594384,0.5000000000000002,0.1818181818181818,0.03033691639677126
2022-04-26,0.0,0.0,0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0
2022-05-05,0.0,0.0,0.5,0.18181818181818174,0.0454453776892889
2022-05-06,0.0,0.0,0.0,0.0,0.0
2022-05-09,0.0,0.0,0.5,0.5000000000000001,0.012553932571746501
2022-05-10,0.0,0.0,0.0,0.0,0.0
2022-05-11,0.0,0.0,0.0,0.0,0.0
2022-05-12,0.0,0.0,0.0,0.0,0.0
2022-05-13,0.0,0.0,0.0,0.0,0.0
2022-05-16,0.0,0.0,0.5,0.5000000000000001,0.006451696714633068
2022-05-17,0.0,0.0,0.0,0.0,0.0
2022-05-18,0.0,0.0,0.0,0.0,0.0
2022-05-19,0.0,0.0,0.0,0.0,0.0
2022-05-20,0.0,0.0,0.0,0.0,0.0
2022-05-23,0.0,0.0,0.5000000000000001,0.5000000000000001,0.01654052494222273
2022-05-24,0.0,0.0,0.0,0.0,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0
2022-05-30,0.0,0.5000000000000001,0.5,0.5,0.028556211306055082
2022-05-31,0.0,0.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0
2022-06-06,0.0,0.0,0.0,0.37604071120648686,0.01096179450199787
2022-06-07,0.0,0.0,0.0,0.0,0.0
2022-06-08,0.0,0.0,0.0,0.0,0.0
2022-06-09,0.0,0.0,0.0,0.0,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.0
2022-06-13,0.0,0.5000000000000001,0.5,0.5,0.026174637097226866
2022-06-14,0.0,0.0,0.0,0.0,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.0
2022-06-20,0.0,0.5,0.5,0.5000000000000001,0.01694309088750902
2022-06-21,0.0,0.0,0.0,0.0,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.0
2022-06-27,0.0,0.5,0.5000000000000001,0.5,0.01138880885872047
2022-06-28,0.0,0.0,0.0,0.0,0.0
2022-06-29,0.0,0.0,0.0,0.0,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0
2022-07-04,0.0,0.5,0.4999999999999999,0.5,0.026349343545883183
2022-07-05,0.0,0.0,0.0,0.0,0.0
2022-07-06,0.0,0.0,0.0,0.0,0.0
2022-07-07,0.0,0.0,0.0,0.0,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.0
