,equal_weight,equal_weight,equal_weight,equal_weight,equal_weight,equal_weight,equal_weight,timing_score,timing_score,timing_score,timing_score,timing_score,timing_score,timing_score,top_k,top_k,top_k,top_k,top_k,top_k,top_k,rank_weight,rank_weight,rank_weight,rank_weight,rank_weight,rank_weight,rank_weight,risk_weight,risk_weight,risk_weight,risk_weight,risk_weight,risk_weight,risk_weight
,momentum_20,reversal_5,volatility_20,size,liquidity,value_proxy,quality_proxy,momentum_20,reversal_5,volatility_20,size,liquidity,value_proxy,quality_proxy,momentum_20,reversal_5,volatility_20,size,liquidity,value_proxy,quality_proxy,momentum_20,reversal_5,volatility_20,size,liquidity,value_proxy,quality_proxy,momentum_20,reversal_5,volatility_20,size,liquidity,value_proxy,quality_proxy
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2021-01-27,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2021-01-28,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2021-01-29,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
2021-02-01,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.09090909090909091,0.2397151737760955,0.09090909090909091,0.24076166612211897,0.1558867964654219,0.09090909090909091,0.09090909090909091
2021-02-02,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.09090909090909091,0.2397151737760955,0.09090909090909091,0.24076166612211897,0.1558867964654219,0.09090909090909091,0.09090909090909091
2021-02-03,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.09090909090909091,0.2397151737760955,0.09090909090909091,0.24076166612211897,0.1558867964654219,0.09090909090909091,0.09090909090909091
2021-02-04,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.09090909090909091,0.2397151737760955,0.09090909090909091,0.24076166612211897,0.1558867964654219,0.09090909090909091,0.09090909090909091
2021-02-05,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.09090909090909091,0.2397151737760955,0.09090909090909091,0.24076166612211897,0.1558867964654219,0.09090909090909091,0.09090909090909091
2021-02-08,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.26556890608828465,0.14104907925415391,0.13406014930415486,0.1478803983972636,0.09743415871221879,0.10700365412196206,0.10700365412196206
2021-02-09,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.26556890608828465,0.14104907925415391,0.13406014930415486,0.1478803983972636,0.09743415871221879,0.10700365412196206,0.10700365412196206
2021-02-10,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.26556890608828465,0.14104907925415391,0.13406014930415486,0.1478803983972636,0.09743415871221879,0.10700365412196206,0.10700365412196206
2021-02-18,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.2942559330965171,0.13019917798247138,0.1371952255831511,0.12512655549660637,0.09100088561903183,0.11111111111111112,0.11111111111111112
2021-02-19,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.2942559330965171,0.13019917798247138,0.1371952255831511,0.12512655549660637,0.09100088561903183,0.11111111111111112,0.11111111111111112
2021-02-22,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.21816836102416223,0.14349644655793284,0.16216873201972068,0.14640025119194178,0.10754398698402015,0.11111111111111109,0.11111111111111109
2021-02-23,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.21816836102416223,0.14349644655793284,0.16216873201972068,0.14640025119194178,0.10754398698402015,0.11111111111111109,0.11111111111111109
2021-02-24,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.21816836102416223,0.14349644655793284,0.16216873201972068,0.14640025119194178,0.10754398698402015,0.11111111111111109,0.11111111111111109
2021-02-25,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.21816836102416223,0.14349644655793284,0.16216873201972068,0.14640025119194178,0.10754398698402015,0.11111111111111109,0.11111111111111109
2021-02-26,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.21816836102416223,0.14349644655793284,0.16216873201972068,0.14640025119194178,0.10754398698402015,0.11111111111111109,0.11111111111111109
2021-03-01,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.208539771505456,0.15523871256311061,0.14908826271690792,0.15216672741771414,0.11274430357458902,0.11111111111111109,0.11111111111111109
2021-03-02,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.208539771505456,0.15523871256311061,0.14908826271690792,0.15216672741771414,0.11274430357458902,0.11111111111111109,0.11111111111111109
2021-03-03,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.208539771505456,0.15523871256311061,0.14908826271690792,0.15216672741771414,0.11274430357458902,0.11111111111111109,0.11111111111111109
2021-03-04,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.208539771505456,0.15523871256311061,0.14908826271690792,0.15216672741771414,0.11274430357458902,0.11111111111111109,0.11111111111111109
2021-03-05,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.22619047619047628,0.22619047619047628,0.22619047619047628,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.08035714285714285,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.208539771505456,0.15523871256311061,0.14908826271690792,0.15216672741771414,0.11274430357458902,0.11111111111111109,0.11111111111111109
