date,timing_strategy,equal_weight_factors,market_proxy,turnover
2021-04-30,0.006293094654638453,0.006293094654638451,-0.00875427190848352,0.0
2021-05-06,0.006389846759970942,0.008603150907020027,-0.002282778047304031,0.5
2021-05-07,0.004692268056707019,-0.0005316460419917619,-0.009525799704753797,0.0
2021-05-10,-0.006658440263838835,0.0014682566083784796,0.00292694420239439,0.4999999999999999
2021-05-11,0.004223760893946106,-0.0003963163816513221,0.0016735674935470068,0.0
2021-05-12,-0.0045899809973197715,0.004068212960841935,0.005025038117732002,0.0
2021-05-13,-0.007599089921780055,-0.002943146128551101,-0.010313980799081763,0.0
2021-05-14,0.005060062282580734,-0.004645844720201296,0.022457991685999,0.0
2021-05-17,0.006442057746791611,0.0029894049653513754,0.013285941755969236,0.5
2021-05-18,-0.0021020497768872845,-0.004767078407818056,0.002936270233011695,0.0
2021-05-19,-0.0092496366301742,-0.0033803336582629265,-0.0012345730001463685,0.0
2021-05-20,0.007221414050423595,0.004633564724482041,-0.0016375655622516483,0.0
2021-05-21,-0.006344920496113095,-0.001697571570122922,-0.005935233132800674,0.0
2021-05-24,-0.007287004623251267,-0.007770144364074585,0.0051638421352802385,0.49999999999999983
2021-05-25,-0.004367801056919498,-0.0006318804060810106,0.02359315741802194,0.0
2021-05-26,-0.0014408399684263402,0.0009282841575822436,0.0009180041735355998,0.0
2021-05-27,0.006927048525365732,0.0007119135883292537,0.008355068747940734,0.0
2021-05-28,0.005485178093304152,-0.001696286429671109,-0.0008126628611722403,0.0
2021-05-31,-0.0031559004673104144,-0.0019692116030084173,0.006720202031461108,0.5000000000000001
2021-06-01,0.00012197086773073129,0.001623284364506984,0.002199051749052696,0.0
2021-06-02,0.002987539506349753,0.002188011704884803,-0.010221173860619047,0.0
2021-06-03,0.0029337451957936944,0.001703000308455578,-0.004390732532541085,0.0
2021-06-04,0.0035129166095211966,0.0017314635105359663,0.004533054154975063,0.0
2021-06-07,0.006383638427156963,0.0009386897942148546,0.004299823955181852,0.45574033007582904
2021-06-08,0.00012849715355497786,0.00032545808402672155,-0.004370209764900693,0.0
2021-06-09,-0.004027391310371149,-0.0002240239922765137,0.002673694979727393,0.0
2021-06-10,-0.001967956385033362,-0.0014536379325574603,0.007549318508564435,0.0
2021-06-11,0.0013592165336314777,0.003797345261044549,-0.00529627023935083,0.0
2021-06-15,0.01478856409350793,0.005983605072762023,-0.008737193899638968,0.2737038195913534
2021-06-16,8.532478650294167e-05,0.004582824643782257,-0.01395333873176579,0.0
2021-06-17,-0.006086861084488937,-0.0012646086446439855,0.010759915817622685,0.0
2021-06-18,0.0019407079357927676,0.0030512184646356182,0.006630641160316451,0.0
2021-06-21,0.00010203628241671128,-0.0013036474371448858,0.0012578483890062532,0.2391302019831491
2021-06-22,0.004074769230612993,0.0018377146191504404,0.005659304234951556,0.0
2021-06-23,2.5578505118752413e-05,-0.0016205815000625433,0.011532701518333518,0.0
2021-06-24,-0.003872238220225392,-0.004375787662421811,-0.00014455080209377458,0.0
2021-06-25,-0.0005544376987647317,0.000994559278423594,0.012422940521787777,0.0
2021-06-28,-0.001366518102039263,-0.0010725910610580645,0.002049789458725283,0.4197913812437658
2021-06-29,0.0022528692667557184,0.0002829510534259378,-0.009810249518232195,0.0
2021-06-30,-0.009480353293051656,-0.004982977992017872,0.00869583162963499,0.0
2021-07-01,0.010433389805652093,0.008641462814898918,-0.009030613285392928,0.0
2021-07-02,0.006127848157262931,0.0014278193020697172,-0.017106020822385368,0.0
2021-07-05,-0.006990798732438219,-0.0012256185044809726,0.007606737401204497,0.34506938439922186
2021-07-06,0.009480943880437836,-0.00055427444685136,0.0020106483357278508,0.0
2021-07-07,0.008081064212509032,0.0018280515492943446,0.011512673371598331,0.0
2021-07-08,-0.0014960046183617448,-0.0018246738204063513,-0.0030687945667235775,0.0
2021-07-09,-0.0010246258215335412,-0.005961839978727847,0.0026452590062000605,0.0
2021-07-12,-0.007547139993803846,-0.002495754906730294,0.010447663596827474,0.15766487551575917
2021-07-13,0.0015947285913882248,0.002683766585073674,0.0027150955579562956,0.0
2021-07-14,-0.0018793980008339215,-0.004962738890497348,-0.011100881136197832,0.0
2021-07-15,0.00021713213298806293,0.0031507220476805634,0.00841400725717581,0.0
2021-07-16,-0.0036383870961727446,-0.0036391293820923387,-0.002334436563310856,0.0
2021-07-19,0.002773392307041481,-0.0004125863562538766,-0.0007569907326793308,0.3820242407955094
2021-07-20,0.018965243250142566,0.0015487675210015142,-0.00047657739889584366,0.0
2021-07-21,0.0029604814681122287,0.0014859817447829633,0.009699306673688542,0.0
2021-07-22,-0.0026686273717185134,0.0014181745154092332,0.009738106208969713,0.0
2021-07-23,0.004344509253164079,0.006503204507194815,-0.003853570490804941,0.0
2021-07-26,0.0036807790022830474,0.008711304890958798,-0.018228066992857127,0.49999999999999994
2021-07-27,-0.0044398768088935335,-0.0012946010001742582,-0.02136437166906137,0.0
2021-07-28,0.012561431378254722,-0.0011063409835512705,-0.010175989876536692,0.0
2021-07-29,0.00959509732926148,0.0030500356382069907,0.021955284623839378,0.0
2021-07-30,-0.006077614717196577,-0.0032328593211633323,0.0014976181991307256,0.0
2021-08-02,-0.027795320090443956,-0.001763830902336645,0.02330485222321972,0.5
2021-08-03,0.028851101838128092,0.0023654057581147347,-0.008262568191361716,0.0
2021-08-04,9.25922220495921e-05,-0.0011169659267926634,0.011961991764009652,0.0
2021-08-05,0.004506028619439081,0.002331060107538966,-0.004596975744427795,0.0
2021-08-06,-0.023018901569281394,-0.004912330074376205,-0.00026188295838368595,0.0
2021-08-09,-0.01625985314892439,-0.003999015590836932,0.010008582384143287,0.2752007915262934
2021-08-10,0.007395300693254055,0.003923343608453209,0.008153385289319331,0.0
2021-08-11,0.004902091142330723,0.003372447619160889,0.0019179192793538637,0.0
2021-08-12,-0.009587882025935697,-0.0035873566268106558,-0.0005574606358524734,0.0
2021-08-13,-0.01582927608471415,-0.0020744962505881187,-0.007479047623763437,0.0
2021-08-16,-0.0023472821377286002,0.002701143210823785,-0.0010972429006943728,0.2478277486804804
2021-08-17,0.004424368092687235,0.0024994544641634376,-0.01872165475490578,0.0
2021-08-18,0.008688431033391746,0.005085340451552198,0.012866318534074838,0.0
2021-08-19,0.0255502849935914,0.012288847637706908,-0.0012830645063560812,0.0
2021-08-20,0.0045629474963202795,-0.0007547179622414091,-0.008843269791097147,0.0
2021-08-23,-0.006258689773579657,-0.0035329931016589737,0.015815684540222957,0.49999999999999994
2021-08-24,0.0010515452584042523,0.0007901423076445828,0.00964916140983837,0.0
2021-08-25,0.006756078546815078,0.004885826346469777,0.0046563175742722245,0.0
2021-08-26,-0.0018636684862489345,-0.0036394856474518044,-0.012154704638722716,0.0
2021-08-27,0.0077659014444154415,0.0009091251880536408,0.00752420652845108,0.0
2021-08-30,0.005618381451486831,0.0056775648557451635,0.0007333721103948091,0.5
2021-08-31,0.000769379876115263,-0.00290015998211735,0.0072423071468686925,0.0
2021-09-01,0.002176962119205153,0.004869442794078574,0.006984380416975714,0.0
2021-09-02,0.009532940982552609,0.0030534327967877473,0.008511816342080867,0.0
2021-09-03,-0.0007790403331311193,-0.004417262919879976,-0.005041738736502534,0.0
2021-09-06,-0.007343839231728174,0.0023246122428235566,0.017518411384876944,0.3495964199233854
2021-09-07,0.013509899472978234,0.006046161007526348,0.012893608232606324,0.0
2021-09-08,-0.00021216519565640986,0.0042991389662511755,0.00328532314919685,0.0
2021-09-09,-0.006036020579060775,-0.0024756645747917674,0.005320872323885381,0.0
2021-09-10,-0.0027409107519405247,1.415853554321268e-05,0.0038397029566622186,0.0
2021-09-13,-0.008151458075914667,-0.001210679785468538,0.0007689868879540947,0.4999999999999999
2021-09-14,0.004419066778926711,0.003995409226570293,-0.016259088873867577,0.0
2021-09-15,-8.609906343418159e-05,-0.0009158329477997934,-0.004046264149860647,0.0
2021-09-16,-0.00507039088918242,-0.002702318728879679,-0.016268175826223898,0.0
2021-09-17,0.006440589772084332,0.0027835848402001672,0.004241394417191441,0.0
2021-09-22,-0.0015196914085025604,-0.0005470948656359854,0.00410722820904282,0.5
2021-09-23,-0.002871576882914806,-0.00734394133701691,0.007837328633955927,0.0
2021-09-24,0.00292758878368078,-0.014496344000354877,-0.009330559754122184,0.0
2021-09-27,0.00439469195683598,0.008089925458277967,-0.011201375623092575,0.5
2021-09-28,0.01265863729797505,-0.004037099798289242,0.005519229842511441,0.0
2021-09-29,-0.015378490401939234,-0.0009547343927488536,-0.017924153726051068,0.0
2021-09-30,0.03171037329540442,-0.0031050499641904522,0.010564129069139666,0.0
2021-10-08,0.009607124325043024,-0.002307078266247833,0.004636581384156638,0.5
2021-10-11,0.005312319155777871,-0.0021083848177540247,-0.000454671913310806,0.41963009798750817
2021-10-12,-0.006390722979789982,-0.007117363389648567,-0.01572713696160404,0.0
2021-10-13,-0.0006474620215863214,3.526805806070605e-05,0.005895079546626904,0.0
2021-10-14,-0.012443034989288268,-0.0031418260046269667,0.0005042102633852823,0.0
2021-10-15,-0.015191601308277992,0.0007616759433647884,0.005717957007067116,0.0
2021-10-18,-0.0022121836133625794,-0.0014583972706487208,0.0012814412940696826,0.08292435177442364
2021-10-19,-0.008100921132869662,-0.0011336001998662267,0.006644355551460638,0.0
2021-10-20,0.0014276802797354182,-0.0004429747377774211,-0.0022536976759229975,0.0
2021-10-21,0.01730268523642075,0.006914747961545987,0.00044972108101317825,0.0
2021-10-22,-0.01994925535649718,-0.002365666652047673,-0.0031552785521812552,0.0
2021-10-25,0.002107009142271303,-0.0013506991816174725,0.010171283814705069,0.2809966436278614
2021-10-26,-0.016052788673028097,-0.002007843811582952,0.0004230298897886013,0.0
2021-10-27,0.005267362463599676,0.0013412808223950356,-0.011003586403822638,0.0
2021-10-28,0.002206343510971572,-0.00018866664223728496,-0.012572033772229287,0.0
2021-10-29,0.017574792437538844,0.006619509925002485,0.010934958968464628,0.0
2021-11-01,-0.0031888522826945794,-0.002743352754583659,0.0026224425944728863,0.5
2021-11-02,0.005528035589862959,5.667745045059332e-05,-0.007307995470263721,0.0
2021-11-03,-0.00878385640882943,-0.0008442793911294392,-0.000337951759369665,0.0
2021-11-04,0.006650245959504342,0.00011020877021605119,0.007565615069911405,0.0
2021-11-05,-0.00030124098076172545,0.0010284713602830057,-0.008283078541340782,0.0
2021-11-08,0.0013709249996668306,0.001704406397673141,0.003504342890779275,0.4395526767403174
2021-11-09,0.002918121354943526,0.0011360339776912579,0.003189101078036758,0.0
2021-11-10,-0.0033014347508499146,-0.003646984576395338,-0.006143939882023657,0.0
2021-11-11,0.007118912294355167,0.006693107021271484,0.012117409480372349,0.0
2021-11-12,0.012728356670274246,0.0047409899431060205,0.0017393812288778751,0.0
2021-11-15,-0.0003573466082918929,-0.0008102723039651946,-0.00378687326740697,0.39223176941150595
2021-11-16,-0.005059309844941533,-0.0008241547750335568,-0.006375238715909363,0.0
2021-11-17,-0.0039204647850921166,-0.0010770933965771503,0.006158375569446729,0.0
2021-11-18,-0.0019340684983559428,-0.0011665356408910898,-0.005498560160896102,0.0
2021-11-19,-0.0021942137446363088,0.0019229587809924075,0.011774410472831256,0.0
2021-11-22,0.0029517368469691727,0.00035023585667743023,0.00980180656029493,0.36712041665015277
2021-11-23,0.001632387105099369,-0.0013738154532247186,0.0016646059817240029,0.0
2021-11-24,0.0004887062449308138,0.0005469831899443693,-5.605037941842797e-05,0.0
2021-11-25,-0.003480259147298259,-0.002459309342023573,-0.0029990207030768734,0.0
2021-11-26,-0.004728976500885914,-0.0007975866102453497,-0.007956957839879923,0.0
2021-11-29,0.007639368798816136,0.0023779331719358697,-0.0009550633349871896,0.49999999999999994
2021-11-30,0.009202660139747658,0.003769097177113576,0.002197610400343553,0.0
2021-12-01,-0.0025204207732035444,-0.002334989803931326,0.004899040427351395,0.0
2021-12-02,0.001858954204595338,0.0007559886122754161,0.0007951206555764333,0.0
2021-12-03,0.002599639043048968,-0.0017272634173059228,0.01160781378747425,0.0
2021-12-06,-0.006497054304518846,-0.005005907747735592,-0.004043452768257715,0.1825732042168474
2021-12-07,0.0019208222214165353,-0.0009564999862760259,0.0012681212741340196,0.0
2021-12-08,-0.004043917624137928,-0.003958172541170193,0.013251724147028287,0.0
2021-12-09,0.0013533886625979447,-0.003139058281076188,0.008622066412799,0.0
2021-12-10,-0.0012723581532544182,-0.0008824843805144933,-0.0031057145752811416,0.0
2021-12-13,0.0014040435944800427,0.0022686743025669277,0.007333486791124141,0.19502719947435998
2021-12-14,0.007686372745081848,0.005155831139125935,-0.00762809780584077,0.0
2021-12-15,0.0030354303352127677,-0.0011605934671703824,-0.0040450189469238155,0.0
2021-12-16,0.0054730622353977906,0.002386082479149462,0.007053165968083937,0.0
2021-12-17,0.009497901458019686,0.006101451634214466,-0.011851490686855875,0.0
2021-12-20,-0.0036783032287296086,0.0011532936869314762,-0.014175089845152576,0.3737547782759525
2021-12-21,0.0016174419058609495,0.002717740221525327,0.01027409639021268,0.0
2021-12-22,-0.010100811233118331,-0.0021057963262813605,0.0024713280509012043,0.0
2021-12-23,0.0002062539692778585,0.004088559160831677,0.00670369094680031,0.0
2021-12-24,0.003320217906602946,0.0012320677086247827,-0.007624011629006021,0.0
2021-12-27,0.0074729029057205515,-0.001246393104975591,-0.0011800688037609986,0.13158783917773623
2021-12-28,0.010434008712400666,0.002690826813425171,0.004348513898459159,0.0
2021-12-29,-0.0027131266914533843,0.0012761303549316343,-0.008840979826020195,0.0
2021-12-30,-0.000586261270926739,0.00018758008312304918,0.008305063261583572,0.0
2021-12-31,0.014706768285384246,0.00944939350666861,0.006887518754262311,0.0
2022-01-04,0.0103376286055866,0.003497807890661936,-0.0024279304419836303,0.49999999999999994
2022-01-05,-0.004173615667703748,-0.001075305114270106,-0.011983378953699724,0.0
2022-01-06,0.004229318214889694,-0.0005994746627914488,-0.003485443486361967,0.0
2022-01-07,0.0026421913796456304,0.0018162845290723318,-0.002129878927644702,0.0
2022-01-10,0.0014380676784855905,0.0018721640960830748,0.004852173020254952,0.4126872319053165
2022-01-11,-0.006017378712917139,-0.0076635254873431815,-0.009742350496409388,0.0
2022-01-12,0.004130285261567912,0.0027496652448435626,0.008608516582562942,0.0
2022-01-13,-0.0012418979728766248,-0.0017914781760867144,-0.015400232559930532,0.0
2022-01-14,-0.00018263975354815395,0.0006149683573464919,-0.008659000307084863,0.0
2022-01-17,0.0017268004763923781,0.00031085674707738507,0.009049327905436218,0.5
2022-01-18,0.008693714046672461,0.00743959317863633,0.012310959286809753,0.0
2022-01-19,-0.00018173664098498774,0.000340529681427455,-0.006820520060020725,0.0
2022-01-20,0.002486298495677549,0.000284000274498201,0.001324160126180903,0.0
2022-01-21,-0.013305807345962869,-0.009677072072423201,-0.011516714812937947,0.0
2022-01-24,0.00043789654177804637,-3.6657178853796314e-05,0.0035041092407001487,0.5
2022-01-25,-0.0021828741939350902,-0.002203178553995382,-0.02599852877531404,0.0
2022-01-26,0.004253005235322797,0.0032725004536147337,0.009133037839177982,0.0
2022-01-27,0.01074020775953221,0.006466400868695286,-0.022129933339335526,0.0
2022-01-28,-0.0012844049130128243,0.0018184074941730098,-0.009843439144648402,0.0
2022-02-07,0.016999786598785756,0.013074007484851602,0.019271390379567647,0.4999999999999999
2022-02-08,-0.0029778296999202307,-0.003690994609910441,0.004334725622936929,0.0
2022-02-09,0.00024398753093003773,0.0038507003080441482,0.012067987510261169,0.0
2022-02-10,0.000752950270978287,0.002544481072980809,0.0013491037717780691,0.0
2022-02-11,0.0003481032594414243,-0.002705569589084869,-0.011250003777388237,0.0
2022-02-14,0.00918524500294206,-0.006594859293165993,-0.012631280747723421,0.5000000000000001
2022-02-15,0.005102816257383086,0.0011927207055240556,0.011064501040720548,0.0
2022-02-16,-0.01205828728404482,-0.009996841591371328,0.003154434510166262,0.0
2022-02-17,0.013291758313135392,0.009345254916444978,0.0026049959774879913,0.0
2022-02-18,-0.0012341615019046755,0.0007545097385479063,0.006114564071822797,0.0
2022-02-21,-0.009512598641225794,-0.004693248742911498,0.0017739646404611711,0.5000000000000001
2022-02-22,-0.00226360753561028,-0.009919768306982666,-0.008833902626908838,0.0
2022-02-23,-0.0066771255013230585,-0.003778761920791073,0.012334916930812656,0.0
2022-02-24,0.002573070038171822,-0.0025009007705683963,-0.01732516932666573,0.0
2022-02-25,-0.008141704287234236,-0.0034599761735800783,0.006447334327754572,0.0
2022-02-28,0.0057154656348942165,0.002981603372839956,0.004062389886288601,0.5
2022-03-01,0.005935572523264826,0.006762645438912059,0.00474777063430285,0.0
2022-03-02,0.0062628235472858805,0.009202690232690061,-0.003657727231738904,0.0
2022-03-03,0.0034342119600668485,0.0034043993621676,-0.0033927982970987135,0.0
2022-03-04,-0.0011554340059573983,0.002459917996224865,-0.008845985305358756,0.0
2022-03-07,-0.0031868471981789472,-0.0028094401848355022,-0.025572190149557826,0.49999999999999994
2022-03-08,-0.0034688674835467942,-0.0034043667371696056,-0.025047426557813387,0.0
2022-03-09,-0.002339833056971255,-0.004931206922790845,-0.011803302805857934,0.0
2022-03-10,0.009325916335395128,0.007192983174610166,0.013534148467106728,0.0
2022-03-11,0.0043529775640916285,0.004386246778662164,0.004902812474996791,0.0
2022-03-14,-0.01153455036277465,-0.0107419512116652,-0.028144114440634097,0.49999999999999994
2022-03-15,-0.008791601980216472,-0.008660319419102294,-0.048743881987396154,0.0
2022-03-16,-0.0039531018470820006,-0.004100676255866205,0.03833017681565577,0.0
2022-03-17,0.004035616474736252,0.0042450886859978975,0.014738450310505828,0.0
2022-03-18,0.0008387630816662025,0.0007497328618669993,0.006828008692261668,0.0
2022-03-21,0.003291820755527893,0.0034110283981977495,-0.00028106398826441205,0.0
2022-03-22,0.0005206825719573749,0.00020897426584144476,0.0006384407667178409,0.0
2022-03-23,-0.0017608694140606438,-0.0013208408767095212,0.002978188860739341,0.0
2022-03-24,0.006880440695926497,0.006763558939220351,-0.007046711233327186,0.0
2022-03-25,0.006576154443520543,0.006740898334758286,-0.015166837214441474,0.0
2022-03-28,0.001042927287851064,0.0014390375102031874,-0.0008866213532506109,0.0
2022-03-29,-0.006007784155642071,-0.006293052848347247,-0.004533139349486454,0.0
2022-03-30,0.0048220202283353695,0.005214569058928525,0.022082194569654687,0.0
2022-03-31,-0.0016256433166185083,-0.0013495655639489922,-0.009037056037722766,0.0
2022-04-01,0.008299470707224733,0.0086507384034316,0.009848726826870671,0.0
2022-04-06,-0.0008585200201444113,-0.0007430410081943129,-0.003635424987889167,0.0
2022-04-07,-0.0024971144701989036,-0.0020812368778405648,-0.015061487564457797,0.0
2022-04-08,0.00455487222120925,0.005369956084819445,0.004239713481221406,0.0
2022-04-11,-0.0008424460506286961,-0.0009836704355402942,-0.030868140096014966,0.0
2022-04-12,-0.0032275593210826146,-0.0027400671249330024,0.01870975162151168,0.0
2022-04-13,-0.007107465528672441,-0.006960104326105978,-0.010908632519038166,0.0
2022-04-14,0.0025789601840165337,0.0025997581867114117,0.012653735033531158,0.0
2022-04-15,-0.0025619802175984767,-0.003588521658755489,-0.0038017612949474543,0.0
2022-04-18,0.011217649374004093,0.010115992239023005,0.0018729699024859496,0.5
2022-04-19,0.002111446916514588,0.003410111642942038,-0.0023687173676686553,0.0
2022-04-20,0.004928456856010635,0.0023516875599015516,-0.015057421487510938,0.0
2022-04-21,0.005096318522679135,0.0031021854344653625,-0.02281424730322273,0.0
2022-04-22,0.008787061813154784,0.005065638038271113,0.00288884660716205,0.0
2022-04-25,-0.006688677384222658,-0.005950860240433499,-0.053188009772728764,0.4918780958594384
2022-04-26,-0.009132595807687771,-0.00913259580768777,-0.01919277964140531,0.0
2022-04-27,-0.0076062156958762485,-0.007606215695876247,0.03801582108472463,0.0
2022-04-28,-0.006129615181916488,-0.006129615181916487,0.002608232337248024,0.0
2022-04-29,0.0008412721554132412,0.0008412721554132411,0.03336825865498342,0.0
2022-05-05,0.0017105268611781535,0.0017105268611781535,0.004283314981636717,0.0
2022-05-06,-0.00040248936931319484,-0.000402489369313195,-0.022646417485383052,0.0
2022-05-09,-0.0035804177025190913,-0.003580417702519091,-0.0013255984989599889,0.0
2022-05-10,-0.012458358371827877,-0.012458358371827877,0.013130018225175922,0.0
2022-05-11,0.001499500121534783,0.001499500121534783,0.01344740482297108,0.0
2022-05-12,0.001239385891309316,0.0012393858913093158,-0.00216386723996792,0.0
2022-05-13,-0.0004980540308928407,-0.0004980540308928406,0.009107258675617463,0.0
2022-05-16,-0.010252715461649754,-0.010252715461649754,-0.003983911388081215,0.0
2022-05-17,-0.0015416337246756135,-0.0015416337246756135,0.01106765554515272,0.0
2022-05-18,-0.0019091972118383202,-0.0019091972118383195,-0.0012036568586057442,0.0
2022-05-19,-0.0017717009572109327,-0.001771700957210932,0.004804803644354532,0.0
2022-05-20,-0.0024338343868243496,-0.002433834386824349,0.015593685265108116,0.0
2022-05-23,0.004638742993472761,0.004638742993472759,0.00014776412343965953,0.0
2022-05-24,0.0031892244872332013,0.0031892244872332005,-0.026527658882202522,0.0
2022-05-25,0.003305845543140187,0.003305845543140187,0.011875021020887918,0.0
2022-05-26,-0.001981781062997298,-0.001981781062997298,0.008583075977355126,0.0
2022-05-27,0.0013100785511438505,0.0013100785511438505,-0.00016397213839030127,0.0
2022-05-30,0.0005946363251211569,-0.0005697251654043144,0.008424232925625696,0.5000000000000001
