date,timing_strategy,equal_weight_factors,market_proxy,turnover,fold,candidate
2023-12-12,0.0079748974760417,0.003582744860954404,0.0010447843378909494,0.0,1,momentum_defensive
2023-12-13,-0.00027940890418767805,0.0003828768688335588,-0.013398518590479634,0.0,1,momentum_defensive
2023-12-14,-0.005426945445727143,-0.0007290746700308785,-0.004944512233141993,0.0,1,momentum_defensive
2023-12-15,6.873545486596553e-06,-0.0011242009928343153,-0.0042663558379978424,0.0,1,momentum_defensive
2023-12-18,0.0014954422806776756,-0.0002969923215008375,-0.006095786773829257,0.4999999999999999,1,momentum_defensive
2023-12-19,-0.0014637318217929967,0.002080501175053932,0.0005456132147314967,0.0,1,momentum_defensive
2023-12-20,-0.006408076586123055,-0.003109004516816939,-0.012606665338624366,0.0,1,momentum_defensive
2023-12-21,-0.00966799991954487,1.490889482825265e-05,0.008871708930386244,0.0,1,momentum_defensive
2023-12-22,-0.004668022658648106,-0.0018187064672327451,-0.0003406045855571883,0.0,1,momentum_defensive
2023-12-25,4.0806259864882e-05,0.0011424957483892975,0.0030891901605274185,0.3291782413162927,1,momentum_defensive
2023-12-26,0.0033663569520625174,0.0024631294321525365,-0.007314409668491572,0.0,1,momentum_defensive
2023-12-27,-0.028937510240114286,-0.004951061415993559,0.00585495264020813,0.0,1,momentum_defensive
2023-12-28,0.008663595905270279,0.0023429339330357938,0.019402117718109322,0.0,1,momentum_defensive
2023-12-29,0.007731012330519054,0.010028802905811622,0.00674476009138206,0.0,1,momentum_defensive
2024-01-02,0.0011394554646779313,0.0024239558100417036,-0.007537089488601459,0.5,1,momentum_defensive
2024-01-03,0.006702835551850552,0.0019711884016178722,-0.0029740028579675515,0.0,1,momentum_defensive
2024-01-04,0.0016830750377916657,0.0021430567990299238,-0.009248170839101531,0.0,1,momentum_defensive
2024-01-05,0.0047698749764610035,-5.275616169056028e-06,-0.007958877403356043,0.0,1,momentum_defensive
2024-01-08,-0.0004238051484708508,0.0012727861450222457,-0.014427436555134964,0.5000000000000001,1,momentum_defensive
2024-01-09,0.0010673002775935813,0.0023798165654136247,0.0010999585269477598,0.0,1,momentum_defensive
2024-01-10,-0.0071056626920980364,-0.002383749595289563,-0.005300939535825609,0.0,1,momentum_defensive
2024-01-11,0.008410258279770912,0.005424823558751514,0.007468701183137017,0.0,1,momentum_defensive
2024-01-12,0.004326351565403064,0.0014263208996758683,-0.004247564584114278,0.0,1,momentum_defensive
2024-01-15,0.0025463533741265417,-5.841551534322472e-05,-0.00026229516874169077,0.5,1,momentum_defensive
2024-01-16,0.005198135891398319,0.0017084092130692835,0.004289242501325141,0.0,1,momentum_defensive
2024-01-17,-0.017353504337694226,-0.010198811722011416,-0.021305545718944382,0.0,1,momentum_defensive
2024-01-18,0.0013798846981151653,-0.0014692256857969498,0.0105330234641377,0.0,1,momentum_defensive
2024-01-19,0.0017015238154988088,-0.005980643841540428,-0.005278898620742895,0.0,1,momentum_defensive
2024-01-22,-0.013770641792639477,-0.00035893925085024467,-0.026237409723252492,0.5,1,momentum_defensive
2024-01-23,0.011829084233355304,0.0022607818661305686,0.012071802029262892,0.0,1,momentum_defensive
2024-01-24,-0.0012471184539924619,-0.00368857338554154,0.01611126933866334,0.0,1,momentum_defensive
2024-01-25,0.020210106518222797,0.004546193454605455,0.02450870736769383,0.0,1,momentum_defensive
2024-01-26,0.022559408816449345,0.001146381404925074,-0.0050145792535388894,0.0,1,momentum_defensive
2024-01-29,0.012210395844237715,-0.0013868928035343613,-0.01332710342655619,0.46908904000300844,1,momentum_defensive
2024-01-30,0.028596442915373346,0.003397319567957353,-0.01915848402846737,0.0,1,momentum_defensive
2024-01-31,-0.018509935921336238,-0.00200101625008661,-0.014732431751036681,0.0,1,momentum_defensive
2024-02-01,0.03279496052045402,0.0013776271928243684,0.002458944784495194,0.0,1,momentum_defensive
2024-02-02,0.03730931401422121,-0.0025013351111786808,-0.015727044301045934,0.0,1,momentum_defensive
2024-02-05,-0.057155544211948836,-0.0022498433330031065,-0.007079849225627694,0.04531096483734415,1,momentum_defensive
2024-02-06,-0.024134370862525324,-0.0009375343741814234,0.04785097609493598,0.0,1,momentum_defensive
2024-02-07,-0.03366399216658397,-0.004820522174624388,0.014336268480471334,0.0,1,momentum_defensive
2024-02-08,0.0007719099341029767,-0.0028796245619698347,0.011601444706608642,0.0,1,momentum_defensive
2024-02-19,0.006852907845225901,0.005354301688454092,0.019567261744432907,0.5,1,momentum_defensive
2024-02-20,0.0009695092316089557,0.0017068422549839006,0.0016814980314717649,0.0,2,balanced
2024-02-21,-0.009555746345617615,-0.006375463442617432,0.007332087674895339,0.0,2,balanced
2024-02-22,-0.008484681813263418,-0.004781286799963376,0.012632303351746074,0.0,2,balanced
2024-02-23,-0.01213069363452442,-0.0027617677674602885,0.004012980149478105,0.0,2,balanced
2024-02-26,-0.02339436905818417,-0.011893071402792305,-0.006207520044847401,0.0,2,balanced
2024-02-27,0.014247784457921879,0.00823769209745191,0.019870300268458072,0.0,2,balanced
2024-02-28,-0.02108115651714635,-0.00980059831084378,-0.019455411099159506,0.0,2,balanced
2024-02-29,-0.009619291423108462,-0.007434929880087099,0.026572951830588384,0.0,2,balanced
2024-03-01,-0.002214409991729084,-0.0016999471666709748,0.008741864626300284,0.0,2,balanced
2024-03-04,0.008411124239614907,0.0018621564390881977,0.003823755834656314,0.0,2,balanced
2024-03-05,0.001812794355372303,0.0025796788278073337,0.0028290264569837188,0.0,2,balanced
2024-03-06,0.010476951506588806,0.005096115870784227,-0.0018884781471496664,0.0,2,balanced
2024-03-07,-0.00521930703926291,-0.0007699932448057167,-0.007719438186505765,0.0,2,balanced
2024-03-08,-0.003744435922734261,0.0036367195827707475,0.010605331042037074,0.0,2,balanced
2024-03-11,-0.0024900203771127502,0.0009796687658309652,0.010471603417995698,0.5,2,balanced
2024-03-12,0.0034420538004631593,0.0012718062424227807,-0.002762657669374145,0.0,2,balanced
2024-03-13,-0.0005299226506053308,0.0008906166395515856,-0.0032848316162084994,0.0,2,balanced
2024-03-14,0.0056971864104576305,0.0023969052175385626,-0.003727715993396437,0.0,2,balanced
2024-03-15,0.0008767643872340987,-0.000881836471377393,0.0075415224048976555,0.0,2,balanced
2024-03-18,-0.0006455339444566305,0.0006597307920853417,0.014476550235731862,0.5000000000000001,2,balanced
2024-03-19,-0.0010064958045611701,-0.0012087862201193135,-0.007890423489066264,0.0,2,balanced
2024-03-20,-0.0030350699543099727,-0.004115068307976312,0.002776153818470038,0.0,2,balanced
2024-03-21,-0.0018725063333203654,-0.00322153623048806,-0.0014299615555594452,0.0,2,balanced
2024-03-22,-0.0024120157068457417,0.0024149272709948627,-0.009789446175535796,0.0,2,balanced
2024-03-25,-0.005971546039954327,0.00371465986900523,-0.008937837312795481,0.49999999999999994,2,balanced
2024-03-26,-0.013382400657797434,-0.0013778565464995448,0.0020704206718109453,0.0,2,balanced
2024-03-27,0.013625902589298987,0.0019796109267792386,-0.017408271725362266,0.0,2,balanced
2024-03-28,0.0002670963942706511,0.0020020255567955608,0.010327847130862116,0.0,2,balanced
2024-03-29,0.004501202795287986,0.0003809028401845766,0.007199399278630726,0.0,2,balanced
2024-04-01,-0.001270954369000398,0.0022501930422076074,0.0168254829519155,0.5000000000000001,2,balanced
2024-04-02,-0.001882432488267337,0.00024493311260344,-0.005221640299240281,0.0,2,balanced
2024-04-03,0.0005935679592245177,-0.0014782735832067355,-0.004328701283237862,0.0,2,balanced
2024-04-08,-0.0002701150157955149,0.0020438135346883845,-0.008496317392125436,0.38918681700956503,2,balanced
2024-04-09,0.0009480431319864136,-0.001231534482028479,0.000556555760640474,0.0,2,balanced
2024-04-10,0.0013531835070833237,-7.942038268632354e-05,-0.010491529559926629,0.0,2,balanced
2024-04-11,0.005473123474322182,0.00038627854257239656,0.0023985335336386936,0.0,2,balanced
2024-04-12,0.0035765422961498397,0.004897576223716082,-0.003548110951836067,0.0,2,balanced
2024-04-15,-0.0017248152287530222,-0.003641925758329489,0.019075273831164925,0.5,2,balanced
2024-04-16,-0.0045257341427945045,0.0009521750672744485,-0.018940775589579746,0.0,2,balanced
2024-04-17,4.119493736395646e-05,0.0010337074353343315,0.023141998086767403,0.0,2,balanced
2024-04-18,0.012177226545836493,0.002654256658690964,0.0003324057754613221,0.0,2,balanced
2024-04-19,-0.004623783962013057,0.0014290090317781823,-0.00819085008074753,0.0,2,balanced
2024-04-22,-0.007541785106227031,-0.00016224189192302598,-0.005901214710263047,0.41715437224946084,2,balanced
2024-04-23,-0.001575970595655965,-0.00047531580716221253,-0.008521056363090581,0.0,2,balanced
2024-04-24,0.002354410463940317,0.0012883696294134013,0.009807697264605513,0.0,2,balanced
2024-04-25,-0.016441293695683347,-0.004472177687435797,-0.00032127672054337746,0.0,2,balanced
2024-04-26,-0.019305892997056727,-0.00516472080505498,0.019446351941367786,0.0,2,balanced
2024-04-29,0.008610621613606874,0.004146302923365539,0.013304965622529322,0.4057772027836791,2,balanced
2024-04-30,-0.003017516181587275,0.00044800578626363684,-0.005669248653511388,0.0,2,balanced
2024-05-06,0.0011333938058308876,0.0010142732307506343,0.013626936022391763,0.16650850899484776,2,balanced
2024-05-07,0.007204738735189711,0.0020676141893550886,-0.0001935039548023872,0.0,2,balanced
2024-05-08,-0.0008048598784059983,0.0021623886045002835,-0.009783480748034954,0.0,2,balanced
2024-05-09,0.0035093574465316,-0.0022325608411316806,0.012636918054646734,0.0,2,balanced
2024-05-10,0.00518503303479201,0.0005774831784704652,9.656078326697759e-05,0.0,2,balanced
2024-05-13,-0.0005812958753986979,0.0004769497888830895,0.0005280097534767743,0.5,2,balanced
2024-05-14,-0.0003844387399275944,-0.0002751953622320364,0.0005358205858949882,0.0,2,balanced
2024-05-15,0.0006096454824255232,0.00204716719886446,-0.01006715241780925,0.0,2,balanced
2024-05-16,0.001193719051994617,0.0020378269596928525,0.0015849360435304463,0.0,2,balanced
2024-05-17,0.00035477213657924113,0.001031093299961573,0.009463588125279825,0.0,2,balanced
2024-05-20,0.0016187600640010724,0.0012475159599926132,0.006642794437760952,0.3576452945597979,2,balanced
2024-05-21,0.00890015498058229,0.003152847643034237,-0.00432035741311065,0.0,2,balanced
2024-05-22,-0.0015751476772792494,-0.0005006469695431692,0.0018994689456525626,0.0,2,balanced
2024-05-23,0.0057110478578377,0.0021685224099515137,-0.013640690288562412,0.0,2,balanced
2024-05-24,-0.0029732813788415882,-0.0007976691607221847,-0.010598955836286967,0.0,2,balanced
2024-05-27,-0.001195044428703634,0.0003794153474577367,0.013203743172803725,0.27116372031105584,2,balanced
2024-05-28,-0.0003104373847307982,-0.00010844412738068972,-0.008416435071605251,0.0,2,balanced
2024-05-29,0.007152686067772886,0.0028639651124208352,0.00204589186828447,0.0,2,balanced
2024-05-30,0.0023632125246426145,1.149518278950477e-05,-0.002598420373255167,0.0,2,balanced
2024-05-31,-0.004529500175429023,-0.0037644573195283865,-0.0016985676401560386,0.0,2,balanced
2024-06-03,-0.0004979823003356911,0.0014445280771258047,0.002478883641210975,0.49999999999999994,2,balanced
2024-06-04,-0.0003811374971528663,-0.000223201938344196,0.008420988425369223,0.0,2,balanced
2024-06-05,-0.0037959904524963945,-0.005570242393685014,-0.005863987733192312,0.0,2,balanced
2024-06-06,0.004193582203404053,0.0020708344760558537,-0.00230315036147524,0.0,2,balanced
2024-06-07,0.0010686408315016085,0.004475387682596608,-0.00271870976353102,0.0,2,balanced
2024-06-11,0.0010036626526177825,0.0006374360856264463,-0.0020975466551734563,0.3209641699915556,2,balanced
2024-06-12,-0.003970883352253238,-0.0016633773004455423,0.003230574193024697,0.0,2,balanced
2024-06-13,-0.00070712766233057,-0.0022059322478271384,-0.002101812903944991,0.0,2,balanced
2024-06-14,-0.003061602008260048,0.0002523769103642077,0.004378131845935213,0.0,2,balanced
2024-06-17,-0.0010317763473608607,-0.0013245707038391577,-0.00037171498721312737,0.2369647293015395,2,balanced
2024-06-18,0.0022669856543990384,-0.0008499002812213501,0.005367619328845942,0.0,2,balanced
2024-06-19,0.0028050917309887396,-0.000743871602045769,-0.006304372441900345,0.0,2,balanced
2024-06-20,0.0022258467404693734,0.002198593041958137,-0.008397065307952511,0.0,2,balanced
2024-06-21,0.003241284249106493,-0.0007498525352431829,0.00041956676911694604,0.0,2,balanced
2024-06-24,-0.00722786887131363,-0.0022375368054577643,-0.012822939802227052,0.49999999999999994,2,balanced
2024-06-25,0.00499609301983066,0.0038012891914401725,-0.00896515621682232,0.0,2,balanced
2024-06-26,-0.0003725879628170561,-6.527638057999363e-05,0.012295090047385247,0.0,2,balanced
2024-06-27,0.001739899611726257,-0.003994791007630832,-0.01083285040245509,0.0,2,balanced
2024-06-28,0.0007461942297436168,-0.0014795270546237398,0.005766371141167286,0.0,2,balanced
2024-07-01,-0.0017033762872704732,-0.0016498207344359075,0.00755695361513063,0.5000000000000001,2,balanced
2024-07-02,-0.0019527223813460511,0.0022335920533692578,-0.007111479078296821,0.0,2,balanced
2024-07-03,0.009646197223887869,-0.0031338118588727752,-0.003120540217205255,0.0,2,balanced
2024-07-04,-0.005352803187236294,0.000477439210087682,-0.0084350235389331,0.0,2,balanced
2024-07-05,0.019640600687442437,0.00017709426776405763,0.0014612810584170052,0.0,2,balanced
2024-07-08,0.0077514379079355955,0.001557200156487444,-0.010351021006206568,0.47862182684601995,2,balanced
2024-07-09,-0.0026802084050400413,-0.0013951774687440588,0.016696564665248204,0.0,2,balanced
2024-07-10,-0.018673135948682633,0.000618371938697462,-0.001689045704149626,0.0,2,balanced
2024-07-11,0.00348685621832835,0.003492815418165373,0.016073191588067567,0.0,2,balanced
2024-07-12,0.0114613846089619,0.0020298951400709135,-0.002446740937962584,0.0,2,balanced
2024-07-15,0.0021576053996760873,-0.0019257578633690982,0.00035022074778791806,0.04854812141471698,2,balanced
2024-07-16,-0.008469754400186467,0.002615335521824213,0.009369241071538416,0.0,2,balanced
2024-07-17,-0.0014517213740477689,-2.377787500295278e-06,-0.0037372316161003623,0.0,2,balanced
2024-07-18,-0.004584016665745223,0.002197854075730307,0.0056800684548505755,0.0,2,balanced
2024-07-19,-0.002226164986871634,1.899134470594101e-05,0.0051942598833806565,0.0,2,balanced
2024-07-22,0.011215791341447585,0.0023811776908688243,-0.0042152839579312875,0.1420421968565365,2,balanced
2024-07-23,0.014144802606848892,-0.0002546185552315446,-0.02480955892888993,0.0,2,balanced
2024-07-24,-0.011783706307679262,0.005395727319851975,-0.0068536865938801225,0.0,2,balanced
2024-07-25,-0.01796667964674986,-0.0005340778192030946,-0.004432725320526015,0.0,2,balanced
2024-07-26,0.007431175984611536,-0.0036418084204597706,0.008928529029077687,0.0,2,balanced
2024-07-29,0.005796986632364913,0.006339550988835854,-0.004463066194303743,0.5,2,balanced
2024-07-30,-0.02032140939379849,0.00015935170990258912,-0.00454964260903305,0.0,2,balanced
2024-07-31,0.009237450971543423,0.003921047380608204,0.027137511694971327,0.0,2,balanced
2024-08-01,7.99968199805736e-05,0.005651995236518049,-0.004643117399057558,0.0,2,balanced
2024-08-02,-0.0035973972174290223,0.00353108720726567,-0.012005809779961176,0.0,2,balanced
2024-08-05,0.0010954498746787503,0.0013355457796381165,-0.018963351957699333,0.5,2,balanced
2024-08-06,-0.0038055576749112105,-0.00020778898036017207,0.005785939355830878,0.0,2,balanced
2024-08-07,0.0007209656917684802,0.0006112391513035593,-0.0005934156578966704,0.0,2,balanced
2024-08-08,-0.00792217577879438,-0.003297780616464894,-0.0010483496093551862,0.0,2,balanced
2024-08-09,-0.00658608848111872,-0.0027552901108773287,-0.004041267353819596,0.0,2,balanced
2024-08-12,-0.002331731522351434,0.00042272554541679483,-0.0023705432519923937,0.5,2,balanced
2024-08-13,-0.0013926798063080357,-2.1092569870774167e-05,0.004540264452020143,0.0,2,balanced
2024-08-14,0.003017921235690952,0.0022456424919031076,-0.009418960341222075,0.0,2,balanced
2024-08-15,-0.007762354026007423,-0.0069303317691067476,0.009015822465827085,0.0,2,balanced
2024-08-16,-0.004621984739475356,-0.0025184780638797663,-0.00034806356492914146,0.0,2,balanced
2024-08-19,-0.0020595313129062698,-0.00066664246085325,0.00395087966907215,0.49999999999999994,2,balanced
2024-08-20,-0.003686377992123936,-0.002106463930133118,-0.010694847752245011,0.0,2,balanced
2024-08-21,-0.005666993737862039,-0.004385797755907146,-0.00245339292077973,0.0,2,balanced
2024-08-22,0.0032716621660580257,0.0009295332746707618,-0.006858470450079191,0.0,3,low_turnover
2024-08-23,0.0032324567656827076,0.002716889311293917,0.0019101974017132818,0.0,3,low_turnover
2024-08-26,0.0005658855052568083,-0.0009496510142712121,-0.0004330007175318622,0.37014776659070747,3,low_turnover
2024-08-27,0.0007117102258529413,0.0019839169667178326,-0.008493049144168123,0.0,3,low_turnover
2024-08-28,-0.0017379702273720115,0.001823363982694226,-0.002588557414596011,0.0,3,low_turnover
2024-08-29,-0.010803883883473335,-0.005085705213957066,0.0005002075295266465,0.0,3,low_turnover
2024-08-30,0.013483870074270508,0.004961273542363291,0.01621911022853383,0.0,3,low_turnover
2024-09-02,-0.005148684193944114,0.0012547373245956042,-0.018982944891230258,0.4321366650338567,3,low_turnover
2024-09-03,0.001577941378553555,0.0015711018565345862,0.004704060779164809,0.0,3,low_turnover
2024-09-04,-0.0008104065330069876,0.0013147677936725926,-0.006946837800126249,0.0,3,low_turnover
2024-09-05,0.004871667435078393,0.00132288939145356,0.002931472576692049,0.0,3,low_turnover
2024-09-06,-0.0012514594892803898,0.0007048577793695174,-0.010395820122516906,0.0,3,low_turnover
2024-09-09,-0.004188424993216562,-0.0009115670750053829,-0.00999577888864205,0.5000000000000001,3,low_turnover
2024-09-10,-0.0036131643511471733,0.0030275701738194005,0.0022857685994395077,0.0,3,low_turnover
2024-09-11,0.003242698089694513,-0.00028298206033716873,-0.001983796486505575,0.0,3,low_turnover
2024-09-12,-0.0016082876137690023,-0.00464077897032613,-0.003803375668391031,0.0,3,low_turnover
2024-09-13,0.0018129076698235728,-0.00021175831665782161,-0.004295114533224857,0.0,3,low_turnover
2024-09-18,0.004828373167591712,0.004148273939980241,0.003500330655974018,0.35823592994493714,3,low_turnover
2024-09-19,-0.0016004773679206188,-0.0018283142380065768,0.009585414182342381,0.0,3,low_turnover
2024-09-20,-0.004344458946109553,-0.0060894255440446235,0.001570355036952285,0.0,3,low_turnover
2024-09-23,0.0008443696290378342,-0.0022198453984551398,0.0013501178455313373,0.5000000000000001,3,low_turnover
2024-09-24,0.0009162047885137444,0.0012049992552036952,0.041395210854304476,0.0,3,low_turnover
2024-09-25,-0.006142331644683437,-0.00045171423482359495,0.012259256991398152,0.0,3,low_turnover
2024-09-26,-0.005227426499756415,0.01066389081170859,0.039987214795199254,0.0,3,low_turnover
2024-09-27,-0.00829292359829871,0.008657744047523772,0.04946542447163522,0.0,3,low_turnover
2024-09-30,-0.008146548699124732,0.005301794745871462,0.09598786489641879,0.5,3,low_turnover
2024-10-08,0.002938062959507777,0.0017702572633828673,0.0690569787912521,0.0,3,low_turnover
2024-10-09,0.013480782854931145,0.00376673860147006,-0.07029511843902517,0.0,3,low_turnover
2024-10-10,0.004717202611576866,0.0012936792380527026,0.0063044483882628765,0.0,3,low_turnover
