date,ticker,open,high,low,close,volume,amount,market_cap
2021-01-04,688036,94.37,102.14,92.29,98.46,6741405.0,1068790923.0,38318143325.04
2021-01-05,688036,97.67,101.89,95.61,100.57,5821051.0,939227440.0,39139301992.68
2021-01-06,688036,100.55,100.67,96.85,98.52,5037602.0,804792816.0,38341493808.479996
2021-01-07,688036,98.45,98.48,91.84,93.15,6103885.0,939038448.0,36251625540.6
2021-01-08,688036,93.76,94.82,88.0,90.74,4609918.0,676574841.0,35313714455.759995
2021-01-11,688036,90.92,94.68,90.31,93.05,4124242.0,618324199.0,36212708068.2
2021-01-12,688036,93.15,93.49,90.63,90.67,2484179.0,368910747.0,35286472225.08
2021-01-13,688036,91.67,95.09,89.44,91.08,2891413.0,433050665.0,35446033861.92
2021-01-14,688036,90.96,99.73,90.14,97.84,4330197.0,671219966.0,38076854996.16
2021-01-15,688036,98.01,102.18,95.93,100.3,3493948.0,562844273.0,39034224817.2
2021-01-18,688036,98.76,102.06,96.93,101.62,3261119.0,528032170.0,39547935452.880005
2021-01-19,688036,100.55,101.17,95.35,95.69,3054733.0,487522724.0,37240129339.56
2021-01-20,688036,97.24,109.18,95.69,109.18,4745030.0,800623609.0,42490096366.32
2021-01-21,688036,109.62,120.28,105.18,118.47,4777762.0,888712241.0,46105529552.28
2021-01-22,688036,117.83,121.01,112.27,117.82,3631341.0,687154603.0,45852565981.68
2021-01-25,688036,117.82,130.77,115.35,128.01,3955187.0,786408528.0,49818256419.24
2021-01-26,688036,126.2,126.2,118.47,121.52,3249423.0,639968873.0,47292512460.479996
2021-01-27,688036,121.53,123.06,113.43,117.2,3247726.0,620484957.0,45611277652.8
2021-01-28,688036,115.24,120.65,112.89,114.24,2601265.0,491966660.0,44459320469.759995
2021-01-29,688036,115.33,128.8,112.27,127.07,4680247.0,903596559.0,49452432178.68
2021-02-01,688036,123.37,123.37,111.04,115.44,5061662.0,956145686.0,44926330138.56
2021-02-02,688036,116.56,120.6,114.13,119.54,3318030.0,632929343.0,46521946506.96
2021-02-03,688036,117.82,126.65,117.13,119.4,3030883.0,601728232.0,46467462045.6
2021-02-04,688036,117.67,130.29,117.67,126.92,2851229.0,571290265.0,49394055970.08
2021-02-05,688036,125.22,151.13,124.8,136.94,5116485.0,1156780777.0,53293586704.56
2021-02-08,688036,138.78,140.55,132.01,138.3,2648965.0,583098844.0,53822864329.200005
2021-02-09,688036,138.79,161.58,133.38,151.25,4032748.0,932803101.0,58862677005.0
2021-02-10,688036,149.36,156.06,145.09,153.6,5571843.0,1349740586.0,59777237606.4
2021-02-18,688036,155.46,157.11,138.18,141.26,3422915.0,798660446.0,54974821512.24
2021-02-19,688036,139.43,143.64,133.79,138.18,3092003.0,689126813.0,53776163362.32
2021-02-22,688036,137.94,137.94,117.12,119.55,6330526.0,1280981186.0,46525838254.2
2021-02-23,688036,117.22,126.29,116.06,123.88,3615747.0,720168708.0,48210964809.119995
2021-02-24,688036,123.57,124.3,113.77,114.3,4177294.0,798984492.0,44482670953.2
2021-02-25,688036,117.66,122.38,116.02,120.29,2678775.0,519333665.0,46813827549.96
