date,ticker,open,high,low,close,volume,amount,market_cap
2021-01-04,600061,8.22,8.25,8.04,8.19,37361483.0,517258011.0,34620192464.13
2021-01-05,600061,8.16,8.31,8.12,8.24,37577789.0,524507927.0,34831548950.48
2021-01-06,600061,8.25,8.32,8.06,8.12,28905402.0,401013891.0,34324293383.239998
2021-01-07,600061,8.13,8.2,7.93,8.14,31341980.0,429977798.0,34408835977.78
2021-01-08,600061,8.08,8.22,8.06,8.16,28338738.0,392066117.0,34493378572.32
2021-01-11,600061,8.18,8.22,7.92,7.93,25744999.0,353426941.0,33521138735.11
2021-01-12,600061,7.92,8.33,7.84,8.25,44792441.0,615585897.0,34873820247.75
2021-01-13,600061,8.21,8.33,8.05,8.09,33910330.0,470779533.0,34197479491.43
2021-01-14,600061,8.08,8.11,7.93,7.96,24320489.0,330498892.0,33647952626.92
2021-01-15,600061,8.03,8.35,8.01,8.09,39817083.0,555186604.0,34197479491.43
2021-01-18,600061,8.01,8.19,7.95,8.15,30984112.0,425514022.0,34451107275.05
2021-01-19,600061,8.11,8.27,8.05,8.1,24784753.0,342725899.0,34239750788.699997
2021-01-20,600061,8.06,8.19,8.06,8.16,21539599.0,297377981.0,34493378572.32
2021-01-21,600061,8.18,8.43,8.13,8.28,38415043.0,540407763.0,35000634139.56
2021-01-22,600061,8.22,8.26,7.99,8.01,33998941.0,467826991.0,33859309113.27
2021-01-25,600061,8.01,8.05,7.86,7.89,26545507.0,358806578.0,33352053546.03
2021-01-26,600061,7.88,7.93,7.66,7.69,23469608.0,309810539.0,32506627600.63
2021-01-27,600061,7.72,7.78,7.68,7.7,14171438.0,185696023.0,32548898897.9
2021-01-28,600061,7.68,7.71,7.59,7.64,16944921.0,220253529.0,32295271114.28
2021-01-29,600061,7.68,7.72,7.5,7.55,18538182.0,239993805.0,31914829438.85
2021-02-01,600061,7.58,7.69,7.52,7.65,12124699.0,156589790.0,32337542411.550003
2021-02-02,600061,7.65,7.68,7.56,7.64,11912041.0,154095794.0,32295271114.28
2021-02-03,600061,7.62,7.69,7.57,7.62,11706565.0,151894023.0,32210728519.74
2021-02-04,600061,7.59,7.62,7.24,7.24,22497438.0,281561292.0,30604419223.48
2021-02-05,600061,7.25,7.33,7.06,7.1,16161377.0,197692475.0,30012621061.699997
2021-02-08,600061,7.12,7.2,7.07,7.12,12666678.0,153596763.0,30097163656.24
2021-02-09,600061,7.17,7.3,7.08,7.29,15756072.0,192715088.0,30815775709.83
2021-02-10,600061,7.28,7.33,7.25,7.29,11801685.0,146065961.0,30815775709.83
2021-02-18,600061,7.37,7.48,7.33,7.36,17537716.0,219854844.0,31111674790.72
2021-02-19,600061,7.37,7.56,7.33,7.56,18948261.0,240101856.0,31957100736.12
2021-02-22,600061,7.58,7.76,7.45,7.46,28765225.0,372296056.0,31534387763.42
2021-02-23,600061,7.46,7.59,7.42,7.44,17161992.0,218692482.0,31449845168.88
2021-02-24,600061,7.46,7.53,7.36,7.43,16083101.0,203670159.0,31407573871.61
2021-02-25,600061,7.46,7.53,7.39,7.44,23685597.0,300092690.0,31449845168.88
