date,ticker,open,high,low,close,volume,amount,market_cap
2021-01-04,600050,3.65,3.74,3.65,3.7,308405172.0,1331107796.0,112987880821.90001
2021-01-05,600050,3.65,3.87,3.61,3.66,510349103.0,2234459231.0,111766390218.42
2021-01-06,600050,3.71,3.8,3.69,3.75,334123592.0,1464793669.0,114514744076.25
2021-01-07,600050,3.67,3.71,3.64,3.65,254099326.0,1091171607.0,111461017567.55
2021-01-08,600050,3.61,3.72,3.58,3.67,229495452.0,982789495.0,112071762869.29
2021-01-11,600050,3.71,3.81,3.68,3.75,279123817.0,1222994096.0,114514744076.25
2021-01-12,600050,3.72,3.8,3.71,3.8,199103766.0,875957411.0,116041607330.59999
2021-01-13,600050,3.78,4.0,3.78,3.95,408011256.0,1867773873.0,120622197093.65001
2021-01-14,600050,3.92,4.06,3.9,3.99,316956430.0,1482474241.0,121843687697.13
2021-01-15,600050,3.97,4.02,3.9,3.95,208569746.0,964461769.0,120622197093.65001
2021-01-18,600050,3.95,3.98,3.91,3.92,168615754.0,777474560.0,119706079141.04
2021-01-19,600050,3.92,3.97,3.86,3.88,155145043.0,710151174.0,118484588537.56
2021-01-20,600050,3.88,3.89,3.77,3.81,201175167.0,901976530.0,116346979981.47
2021-01-21,600050,3.83,3.83,3.77,3.78,163923037.0,726768875.0,115430862028.86
2021-01-22,600050,3.77,3.77,3.69,3.71,152491385.0,662822941.0,113293253472.77
2021-01-25,600050,3.7,3.7,3.65,3.65,123028669.0,527990088.0,111461017567.55
2021-01-26,600050,3.63,3.73,3.62,3.71,134691966.0,580856786.0,113293253472.77
2021-01-27,600050,3.7,3.73,3.65,3.69,93922893.0,406167814.0,112682508171.03
2021-01-28,600050,3.66,3.67,3.59,3.62,106776321.0,454394054.0,110544899614.94
2021-01-29,600050,3.62,3.64,3.57,3.58,89495101.0,376566783.0,109323409011.46
2021-02-01,600050,3.58,3.6,3.54,3.57,75007884.0,313054431.0,109018036360.59
2021-02-02,600050,3.57,3.62,3.55,3.58,67486298.0,283540414.0,109323409011.46
2021-02-03,600050,3.58,3.59,3.52,3.53,81076831.0,335753632.0,107796545757.11
2021-02-04,600050,3.51,3.52,3.42,3.44,105587388.0,426731984.0,105048191899.28
2021-02-05,600050,3.44,3.47,3.42,3.44,62944325.0,253877178.0,105048191899.28
2021-02-08,600050,3.46,3.49,3.43,3.47,66102296.0,267864866.0,105964309851.89
2021-02-09,600050,3.47,3.5,3.44,3.49,94261622.0,382556239.0,106575055153.63
2021-02-10,600050,3.48,3.5,3.47,3.49,76595400.0,312930587.0,106575055153.63
2021-02-18,600050,3.56,3.64,3.52,3.6,157518769.0,661942737.0,109934154313.2
2021-02-19,600050,3.59,3.75,3.58,3.75,174087866.0,749490851.0,114514744076.25
2021-02-22,600050,3.78,3.89,3.76,3.83,337235195.0,1513508674.0,116957725283.21
2021-02-23,600050,3.77,3.83,3.73,3.74,181494690.0,804650655.0,114209371425.38
2021-02-24,600050,3.76,3.8,3.69,3.72,113837722.0,498572292.0,113598626123.64
2021-02-25,600050,3.74,3.79,3.72,3.77,105934147.0,467008181.0,115125489377.99
2021-02-26,600050,3.71,3.76,3.69,3.7,99622765.0,433334028.0,112987880821.90001
2021-03-01,600050,3.71,3.84,3.68,3.83,170465181.0,753691777.0,116957725283.21
2021-03-02,600050,3.81,3.81,3.73,3.74,110422740.0,486824664.0,114209371425.38
2021-03-03,600050,3.73,3.82,3.72,3.79,88097777.0,390807667.0,115736234679.73
2021-03-04,600050,3.77,3.81,3.75,3.77,100673608.0,444476709.0,115125489377.99
2021-03-05,600050,3.73,3.8,3.71,3.78,68187359.0,300575049.0,115430862028.86
2021-03-08,600050,3.79,3.89,3.79,3.84,236513411.0,1069526582.0,117263097934.08
2021-03-09,600050,3.83,3.86,3.69,3.76,159635102.0,705518665.0,114820116727.12
2021-03-10,600050,3.83,3.83,3.72,3.74,88774213.0,391357659.0,114209371425.38
2021-03-11,600050,3.73,3.77,3.71,3.77,95859792.0,420633933.0,115125489377.99
2021-03-12,600050,3.84,3.88,3.8,3.83,171351694.0,769352622.0,116957725283.21
2021-03-15,600050,3.82,3.9,3.77,3.88,164779576.0,744057381.0,118484588537.56
2021-03-16,600050,3.87,3.9,3.83,3.9,134139543.0,608853256.0,119095333839.3
2021-03-17,600050,3.91,3.93,3.84,3.84,118394318.0,537468987.0,117263097934.08
2021-03-18,600050,3.84,3.86,3.81,3.83,90124327.0,404038153.0,116957725283.21
2021-03-19,600050,3.8,3.8,3.72,3.73,120493000.0,530486728.0,113903998774.51
2021-03-22,600050,3.73,3.77,3.71,3.75,81284501.0,356399538.0,114514744076.25
