date,ticker,open,high,low,close,volume,amount,market_cap
2021-11-18,688082,120.12,138.82,120.12,127.75,24267354.0,3139353918.0,4276755735.0
2021-11-19,688082,128.97,130.85,120.67,123.33,8909527.0,1131714160.0,4128785008.2
2021-11-22,688082,120.62,138.82,120.39,135.77,9184382.0,1226113215.0,4545245605.8
2021-11-23,688082,133.01,135.32,127.2,132.81,5122436.0,684422966.0,4446152087.4
2021-11-24,688082,131.93,138.14,128.61,129.61,4320657.0,587254223.0,4339023959.400001
2021-11-25,688082,131.44,135.94,128.31,129.59,3139684.0,419280644.0,4338354408.6
2021-11-26,688082,131.46,135.87,129.48,131.94,3204022.0,431220796.0,4417026627.6
2021-11-29,688082,129.0,134.59,125.04,125.62,3542580.0,464588533.0,4205448574.8
2021-11-30,688082,126.12,130.45,125.25,126.33,2209511.0,286307930.0,4229217628.2
2021-12-01,688082,124.44,129.37,121.77,122.48,2349459.0,296871751.0,4100329099.2000003
2021-12-02,688082,123.17,129.58,123.17,125.55,3018462.0,389542998.0,4203105147.0
2021-12-03,688082,127.0,127.77,123.08,126.74,1889575.0,240757591.0,4242943419.6
2021-12-06,688082,126.25,135.17,123.86,129.69,2870977.0,381528253.0,4341702162.6
2021-12-07,688082,129.96,134.37,125.9,129.74,2188938.0,287616095.0,4343376039.6
2021-12-08,688082,132.91,134.86,130.55,132.47,1511825.0,203704164.0,4434769723.8
2021-12-09,688082,132.91,132.91,126.03,126.81,1920810.0,250829997.0,4245286847.4
2021-12-10,688082,125.83,127.63,124.58,125.39,1718692.0,219461479.0,4197748740.6
2021-12-13,688082,126.75,126.75,123.27,126.57,1774941.0,224972611.0,4237252237.7999997
2021-12-14,688082,125.04,131.24,124.6,129.86,1838678.0,240152638.0,4347393344.400001
2021-12-15,688082,128.97,129.86,123.86,125.03,1942957.0,248870542.0,4185696826.2
2021-12-16,688082,125.04,127.79,123.32,127.11,1660396.0,213071383.0,4255330109.4
2021-12-17,688082,125.55,127.26,121.1,124.55,1580790.0,197679167.0,4169627607.0
2021-12-20,688082,123.06,125.53,121.97,122.09,709423.0,89285797.0,4087272858.6
2021-12-21,688082,123.13,123.91,120.74,122.04,660395.0,81960882.0,4085598981.6000004
2021-12-22,688082,123.03,124.03,121.69,123.58,848816.0,106113286.0,4137154393.2
2021-12-23,688082,122.21,123.86,121.72,122.31,640998.0,79676886.0,4094637917.4
2021-12-24,688082,121.49,122.68,111.6,112.8,2027639.0,238808480.0,3776266512.0
2021-12-27,688082,112.39,118.9,108.5,116.35,2229649.0,254469355.0,3895111779.0
2021-12-28,688082,115.88,119.67,113.48,118.06,1297100.0,154243891.0,3952358372.4
2021-12-29,688082,116.18,120.05,114.86,118.16,1107715.0,132416382.0,3955706126.4
2021-12-30,688082,116.5,127.01,116.5,123.6,1471161.0,184706038.0,4137823944.0
2021-12-31,688082,123.6,126.87,122.08,125.83,1145759.0,145772733.0,4212478858.2
2022-01-04,688082,126.91,126.91,116.97,117.4,1205647.0,146986183.0,3930263196.0
2022-01-05,688082,119.28,119.28,108.85,108.99,2112893.0,237487224.0,3648717084.6
2022-01-06,688082,107.2,115.07,105.7,112.27,1554409.0,175983201.0,3758523415.7999997
2022-01-07,688082,114.7,115.11,107.9,108.35,1241915.0,139150214.0,3627291459.0
2022-01-10,688082,108.35,112.2,106.6,111.45,797878.0,89130638.0,3731071833.0
2022-01-11,688082,109.29,110.57,106.86,108.3,921623.0,101315004.0,3625617582.0
2022-01-12,688082,108.25,111.91,108.25,109.29,725911.0,81412586.0,3658760346.6000004
2022-01-13,688082,110.73,110.73,105.15,105.65,932640.0,100929458.0,3536902101.0
2022-01-14,688082,105.64,110.7,103.48,109.98,1033167.0,113360513.0,3681859849.2000003
2022-01-17,688082,109.77,114.38,107.9,113.12,784131.0,89595824.0,3786979324.8
2022-01-18,688082,111.63,114.59,108.67,108.82,690562.0,77607752.0,3643025902.7999997
2022-01-19,688082,107.46,109.02,104.93,105.33,531128.0,57251804.0,3526189288.2
2022-01-20,688082,105.84,105.84,100.01,100.05,1042936.0,107857735.0,3349427877.0
2022-01-21,688082,99.93,101.37,96.74,97.37,685331.0,68300543.0,3259708069.8
2022-01-24,688082,98.46,100.92,96.77,99.79,562651.0,56955200.0,3340723716.6000004
2022-01-25,688082,99.06,100.51,97.06,98.35,449246.0,45025656.0,3292516059.0
2022-01-26,688082,98.95,102.67,97.5,102.36,723828.0,74122580.0,3426760994.4
2022-01-27,688082,102.36,102.36,96.49,96.81,748015.0,74781700.0,3240960647.4
2022-01-28,688082,98.67,98.75,92.35,93.88,461485.0,44425329.0,3142871455.2
2022-02-07,688082,95.5,97.47,91.15,91.78,495771.0,46986128.0,3072568621.2
2022-02-08,688082,90.87,92.52,86.64,88.03,1091494.0,97951094.0,2947027846.2
2022-02-09,688082,88.04,89.89,87.96,89.4,375239.0,33946604.0,2992892076.0
2022-02-10,688082,89.89,89.95,84.4,85.15,1008122.0,87858028.0,2850612531.0
2022-02-11,688082,84.85,85.02,77.95,78.37,3474719.0,282616952.0,2623634809.8
2022-02-14,688082,78.18,80.33,75.95,79.83,1693517.0,134952142.0,2672512018.2
2022-02-15,688082,81.03,84.18,78.57,83.86,1633666.0,136152918.0,2807426504.4
2022-02-16,688082,84.17,85.16,82.71,84.69,842865.0,71866021.0,2835212862.6
2022-02-17,688082,83.72,88.07,83.72,86.31,924034.0,80867284.0,2889446477.4
