date,gross_return,cost,net_return,turnover
2024-01-31,-0.00830454186752428,0.0007800000000000001,-0.00908454186752428,0.30000000000000004
2024-02-29,-0.006940195356175376,0.00078,-0.0077201953561753765,0.3
2024-03-29,0.008682554895576133,0.00078,0.007902554895576133,0.3
2024-04-30,0.005461746721077918,0.0007800000000000001,0.0046817467210779175,0.30000000000000004
2024-05-31,-0.02105321004816136,0.0007800000000000001,-0.02183321004816136,0.30000000000000004
2024-06-28,0.011332351711678651,0.00078,0.010552351711678652,0.3
2024-07-31,-0.003943827499843948,0.00078,-0.004723827499843948,0.3
2024-08-30,0.04703262300562336,0.0007799999999999998,0.046252623005623356,0.29999999999999993
2024-09-30,-0.011706853402872247,0.0007800000000000001,-0.012486853402872247,0.30000000000000004
2024-10-31,0.0032361417698390828,0.0007800000000000001,0.0024561417698390825,0.30000000000000004
2024-11-29,0.01680050097417447,0.00078,0.01602050097417447,0.3
2024-12-31,-0.0009663332654659476,0.0007799999999999998,-0.0017463332654659475,0.29999999999999993
2025-01-27,0.011143494958078091,0.0007799999999999998,0.010363494958078092,0.29999999999999993
2025-02-28,0.001844364343228671,0.0007799999999999998,0.0010643643432286711,0.29999999999999993
2025-03-31,-0.00039429556745178003,0.0007799999999999998,-0.0011742955674517797,0.29999999999999993
2025-04-30,0.0043730359404191375,0.00078,0.0035930359404191376,0.3
2025-05-30,0.02485838523314134,0.00078,0.02407838523314134,0.3
2025-06-30,0.009456035110073566,0.00078,0.008676035110073567,0.3
2025-07-31,0.02514792041371697,0.0007800000000000001,0.02436792041371697,0.30000000000000004
2025-08-29,-0.004344883497272935,0.0007799999999999998,-0.005124883497272935,0.29999999999999993
2025-09-30,0.00025304690179318336,0.0007800000000000001,-0.0005269530982068167,0.30000000000000004
2025-10-31,0.010626683490002868,0.00078,0.009846683490002868,0.3
2025-11-28,-0.0037271524603471277,0.0007800000000000001,-0.004507152460347128,0.30000000000000004
2025-12-31,-0.029745116797784472,0.0007799999999999998,-0.030525116797784472,0.29999999999999993
2026-01-30,-0.02376722085587308,0.0007800000000000001,-0.02454722085587308,0.30000000000000004
2026-02-27,0.031892631527747926,0.00078,0.031112631527747927,0.3
2026-03-31,-0.04479868821345388,0.00078,-0.045578688213453886,0.3
2026-04-30,-0.02628622898423931,0.00078,-0.02706622898423931,0.3
2026-05-29,-0.05908543817844014,0.0007799999999999998,-0.059865438178440145,0.29999999999999993
2026-06-30,0.1353275814233687,0.00078,0.1345475814233687,0.3
