feature,mean_ic,ic_std,positive_ic_rate,months,icir,abs_mean_ic,factor,lag,selected,test_year
alpha043__lag_53,-0.008746987079635395,0.1093406938955722,0.4166666666666667,60,-0.27711962482232855,0.008746987079635395,alpha043,53,False,2024
alpha043__lag_40,-0.008717694492086576,0.12052197722897305,0.5,60,-0.25056823879466594,0.008717694492086576,alpha043,40,False,2024
alpha007__lag_05,-0.008714433799112924,0.09248562758623688,0.45,60,-0.32640405851568716,0.008714433799112924,alpha007,5,False,2024
alpha005__lag_10,-0.008710125356355564,0.15313963143061354,0.45,60,-0.19702776500852867,0.008710125356355564,alpha005,10,False,2024
alpha002__lag_14,-0.008683643331895299,0.08234614942254269,0.45,60,-0.36529969041957244,0.008683643331895299,alpha002,14,False,2024
alpha040__lag_31,0.008671912089409487,0.12302099047018025,0.5333333333333333,60,0.24418909781528444,0.008671912089409487,alpha040,31,False,2024
alpha043__lag_04,0.008662364430596382,0.10535057073145565,0.5666666666666667,60,0.28483291933397337,0.008662364430596382,alpha043,4,False,2024
alpha040__lag_39,-0.008621784733970073,0.1445548506273123,0.5,60,-0.20661180370430765,0.008621784733970073,alpha040,39,False,2024
alpha014__lag_42,0.008611428777087511,0.10579187577990985,0.55,60,0.28197689203859966,0.008611428777087511,alpha014,42,False,2024
alpha101__lag_54,-0.008597366387833956,0.13871332037194825,0.4666666666666667,60,-0.21470289017787395,0.008597366387833956,alpha101,54,False,2024
alpha022__lag_08,-0.008561507410820297,0.08646722435676059,0.4166666666666667,60,-0.3429962262633632,0.008561507410820297,alpha022,8,False,2024
alpha038__lag_59,-0.008538634845235087,0.17136241343441128,0.43333333333333335,60,-0.17260902298024403,0.008538634845235087,alpha038,59,False,2024
alpha040__lag_16,0.008534219477998881,0.13954730866404838,0.55,60,0.21185219378790096,0.008534219477998881,alpha040,16,False,2024
alpha043__lag_43,0.008492083623933144,0.14270544908175198,0.5333333333333333,60,0.2061409763035695,0.008492083623933144,alpha043,43,False,2024
alpha005__lag_01,0.008487713178906982,0.1354563861904564,0.5333333333333333,60,0.2170610168983618,0.008487713178906982,alpha005,1,False,2024
alpha011__lag_49,-0.008487401569176082,0.112927994638021,0.4,60,-0.2603537021829543,0.008487401569176082,alpha011,49,False,2024
alpha012__lag_20,-0.00844456121334449,0.10683939687627371,0.43333333333333335,60,-0.27380179029045587,0.00844456121334449,alpha012,20,False,2024
alpha013__lag_35,0.008414313308825928,0.08944548134379764,0.6,60,0.32587488921149615,0.008414313308825928,alpha013,35,False,2024
alpha041__lag_42,0.008406235974377094,0.14400672548799381,0.5333333333333333,60,0.20221316412403664,0.008406235974377094,alpha041,42,False,2024
alpha040__lag_48,-0.008392795386908286,0.13275467849845746,0.48333333333333334,60,-0.21900166822103753,0.008392795386908286,alpha040,48,False,2024
alpha043__lag_09,0.00836435813379136,0.1444113175294056,0.5333333333333333,60,0.20064207581900406,0.00836435813379136,alpha043,9,False,2024
alpha010__lag_08,-0.008352503889988734,0.15280460579173308,0.45,60,-0.18935242210689773,0.008352503889988734,alpha010,8,False,2024
alpha002__lag_59,0.008344188096670903,0.08531048672771183,0.48333333333333334,60,0.3388225360259433,0.008344188096670903,alpha002,59,False,2024
alpha014__lag_04,0.008330330237519033,0.11073155504209725,0.55,60,0.2606042190904827,0.008330330237519033,alpha014,4,False,2024
alpha012__lag_07,0.008330308090766533,0.11105646588362786,0.5666666666666667,60,0.25984109508813036,0.008330308090766533,alpha012,7,False,2024
alpha038__lag_08,-0.008328809675336526,0.14506071368369106,0.4166666666666667,60,-0.198894947610836,0.008328809675336526,alpha038,8,False,2024
alpha005__lag_27,0.008328499231890512,0.16968727432321593,0.4666666666666667,60,0.17002316617987084,0.008328499231890512,alpha005,27,False,2024
alpha038__lag_27,0.008316746412819185,0.14935188907993424,0.45,60,0.1929005040299069,0.008316746412819185,alpha038,27,False,2024
alpha043__lag_47,-0.00827240557968618,0.09526091202305313,0.4166666666666667,60,-0.3008206925704281,0.00827240557968618,alpha043,47,False,2024
alpha018__lag_25,0.008232437655613349,0.16298260305478227,0.6333333333333333,60,0.17497573388090693,0.008232437655613349,alpha018,25,False,2024
alpha038__lag_54,0.008203770237349979,0.15237526210357039,0.5,60,0.18650464213873996,0.008203770237349979,alpha038,54,False,2024
alpha004__lag_19,-0.008194755064321477,0.12058845244006249,0.48333333333333334,60,-0.23540781625076482,0.008194755064321477,alpha004,19,False,2024
alpha003__lag_27,0.008187716582898963,0.07022600220131717,0.5666666666666667,60,0.40388291160020623,0.008187716582898963,alpha003,27,False,2024
alpha101__lag_34,-0.008173305012081234,0.15398811836765153,0.48333333333333334,60,-0.18386586831177157,0.008173305012081234,alpha101,34,False,2024
alpha014__lag_34,0.008164821633793314,0.09483142484513186,0.6,60,0.298253156642168,0.008164821633793314,alpha014,34,False,2024
alpha012__lag_54,-0.0081495118144493,0.08836769764660098,0.4666666666666667,60,-0.3194689664985734,0.0081495118144493,alpha012,54,False,2024
alpha011__lag_37,0.008089112001876269,0.11244398176235315,0.4666666666666667,60,0.24920414157826923,0.008089112001876269,alpha011,37,False,2024
alpha018__lag_36,-0.008076427666864954,0.15116792347089586,0.5,60,-0.1850760762134608,0.008076427666864954,alpha018,36,False,2024
alpha033__lag_19,0.00803339271912978,0.16428699004307637,0.5333333333333333,60,0.16938948535168039,0.00803339271912978,alpha033,19,False,2024
alpha101__lag_38,0.008018341090767914,0.12783347258332745,0.5,60,0.21728540860179416,0.008018341090767914,alpha101,38,False,2024
alpha012__lag_58,0.008007824494377645,0.09381930722127788,0.48333333333333334,60,0.2956738712564481,0.008007824494377645,alpha012,58,False,2024
alpha014__lag_20,0.008006825307744093,0.10454095032377908,0.5833333333333334,60,0.2653166667681724,0.008006825307744093,alpha014,20,False,2024
alpha011__lag_35,-0.00798769455301598,0.12158518916593286,0.48333333333333334,60,-0.2275785874261949,0.00798769455301598,alpha011,35,False,2024
alpha041__lag_52,-0.007978586166323956,0.14802042711684688,0.43333333333333335,60,-0.18672175025856874,0.007978586166323956,alpha041,52,False,2024
alpha010__lag_25,0.007960777009966424,0.1332485068476031,0.4666666666666667,60,0.2069587205920143,0.007960777009966424,alpha010,25,False,2024
alpha012__lag_01,-0.007922037945542923,0.09890564695572131,0.5666666666666667,60,-0.27746387882810736,0.007922037945542923,alpha012,1,False,2024
alpha007__lag_33,0.007906799819939992,0.10597673557394842,0.6,60,0.25845255450157617,0.007906799819939992,alpha007,33,False,2024
alpha018__lag_53,0.007892473130288895,0.13328691591425149,0.4666666666666667,60,0.205123876792634,0.007892473130288895,alpha018,53,False,2024
alpha005__lag_53,-0.007881967372999094,0.15507501983103328,0.45,60,-0.1760692079034978,0.007881967372999094,alpha005,53,False,2024
alpha014__lag_59,-0.007850588903704294,0.09215479127291144,0.48333333333333334,60,-0.2951038934108955,0.007850588903704294,alpha014,59,False,2024
alpha011__lag_46,0.00784264870318122,0.12126395171728907,0.48333333333333334,60,0.22403799030882704,0.00784264870318122,alpha011,46,False,2024
alpha007__lag_19,0.007812442395357496,0.11309801930276134,0.45,60,0.23928884419700716,0.007812442395357496,alpha007,19,False,2024
alpha101__lag_06,-0.007807462023468087,0.14920557599108272,0.5,60,-0.181265623794374,0.007807462023468087,alpha101,6,False,2024
alpha011__lag_56,0.007798565907306812,0.12086553575740126,0.55,60,0.22351305180563413,0.007798565907306812,alpha011,56,False,2024
alpha002__lag_06,0.007784608637072227,0.0827924901542879,0.6166666666666667,60,0.32571402675101907,0.007784608637072227,alpha002,6,False,2024
alpha013__lag_52,0.007757962038082097,0.09167674288636296,0.6,60,0.29314270970129735,0.007757962038082097,alpha013,52,False,2024
alpha009__lag_54,0.007743427325460079,0.1388112986154995,0.5,60,0.19324089157273355,0.007743427325460079,alpha009,54,False,2024
alpha033__lag_21,-0.007659048775506667,0.15917492527555163,0.4666666666666667,60,-0.1666828062756855,0.007659048775506667,alpha033,21,False,2024
alpha011__lag_26,0.007609465776705748,0.11296311929487914,0.55,60,0.23335016642566103,0.007609465776705748,alpha011,26,False,2024
alpha033__lag_15,-0.007597046507551049,0.14625405220669732,0.5,60,-0.17993991058716874,0.007597046507551049,alpha033,15,False,2024
alpha041__lag_55,0.007581485399621079,0.15000556031903264,0.5,60,0.17508041543336336,0.007581485399621079,alpha041,55,False,2024
alpha040__lag_55,-0.007575474343996235,0.13133459628687733,0.5,60,-0.19981188241634731,0.007575474343996235,alpha040,55,False,2024
alpha012__lag_33,0.007573439099490067,0.09419441401738413,0.5666666666666667,60,0.27852142709703687,0.007573439099490067,alpha012,33,False,2024
alpha013__lag_54,0.007539515985589864,0.07983117053332367,0.55,60,0.32716104910595745,0.007539515985589864,alpha013,54,False,2024
alpha010__lag_41,-0.00753725826911844,0.15351902966751735,0.5166666666666667,60,-0.17007551832701615,0.00753725826911844,alpha010,41,False,2024
alpha005__lag_20,0.007523102056856254,0.14145153917902822,0.5,60,0.18423829204868572,0.007523102056856254,alpha005,20,False,2024
alpha007__lag_07,-0.0075189668920247,0.10076546068778736,0.43333333333333335,60,-0.25848604449428036,0.0075189668920247,alpha007,7,False,2024
alpha013__lag_38,0.007477109651753252,0.08719188233307518,0.5333333333333333,60,0.2970628334671831,0.007477109651753252,alpha013,38,False,2024
alpha013__lag_15,0.007476747754794421,0.07986978684139266,0.5833333333333334,60,0.3242804945103234,0.007476747754794421,alpha013,15,False,2024
alpha012__lag_25,0.007467938410977026,0.08931386621806393,0.5,60,0.2896492852302769,0.007467938410977026,alpha012,25,False,2024
alpha018__lag_54,-0.007464184429583026,0.15775852076598612,0.4666666666666667,60,-0.16390045502873102,0.007464184429583026,alpha018,54,False,2024
alpha041__lag_29,0.007403731987065472,0.15410671871637668,0.5166666666666667,60,0.16642544950712174,0.007403731987065472,alpha041,29,False,2024
alpha003__lag_18,0.007400772052595055,0.07759971639663496,0.5166666666666667,60,0.33037525922933153,0.007400772052595055,alpha003,18,False,2024
alpha005__lag_11,-0.0073937915158542415,0.1537848531942809,0.5333333333333333,60,-0.16654985585417212,0.0073937915158542415,alpha005,11,False,2024
alpha038__lag_34,0.007360213417085639,0.15341291117154862,0.5166666666666667,60,0.16619544594505692,0.007360213417085639,alpha038,34,False,2024
alpha006__lag_46,0.007343314016340771,0.1019195702540523,0.5666666666666667,60,0.24958882657237624,0.007343314016340771,alpha006,46,False,2024
alpha043__lag_17,-0.007317163572600438,0.12254074913981954,0.5,60,-0.2068487285086761,0.007317163572600438,alpha043,17,False,2024
alpha040__lag_52,0.007289495205313133,0.12552078374513753,0.5333333333333333,60,0.20117427059359277,0.007289495205313133,alpha040,52,False,2024
alpha004__lag_21,0.007285704833798101,0.10062033969375266,0.5333333333333333,60,0.25082823173716595,0.007285704833798101,alpha004,21,False,2024
alpha033__lag_22,-0.007283626707046605,0.1288562073891543,0.5,60,-0.19580913912622508,0.007283626707046605,alpha033,22,False,2024
alpha040__lag_34,0.007244146018001893,0.12419417719888301,0.5333333333333333,60,0.20205824852052554,0.007244146018001893,alpha040,34,False,2024
alpha101__lag_13,-0.007234475790023826,0.14920821924121322,0.5166666666666667,60,-0.1679596432176597,0.007234475790023826,alpha101,13,False,2024
alpha018__lag_02,0.00723312593407376,0.1696821466823467,0.5833333333333334,60,0.14766599622072368,0.00723312593407376,alpha018,2,False,2024
alpha040__lag_20,0.007222311800179465,0.15028995970484513,0.55,60,0.16647034852604045,0.007222311800179465,alpha040,20,False,2024
alpha003__lag_22,0.007219520262869846,0.0715025763114926,0.48333333333333334,60,0.34976574402267324,0.007219520262869846,alpha003,22,False,2024
alpha013__lag_16,0.007184880588210642,0.07369746201505223,0.5666666666666667,60,0.33772067272966516,0.007184880588210642,alpha013,16,False,2024
alpha006__lag_59,-0.00717119964351447,0.09866702796244803,0.5666666666666667,60,-0.25177371590667924,0.00717119964351447,alpha006,59,False,2024
alpha012__lag_59,-0.0071309314124785176,0.09804623699480006,0.5,60,-0.2519451207975833,0.0071309314124785176,alpha012,59,False,2024
alpha038__lag_38,-0.0071150515138676314,0.149030777419247,0.5166666666666667,60,-0.16538370038586436,0.0071150515138676314,alpha038,38,False,2024
alpha033__lag_08,-0.007105283292612825,0.1346040284537568,0.43333333333333335,60,-0.1828579992195949,0.007105283292612825,alpha033,8,False,2024
alpha012__lag_32,0.007099163556777926,0.07650486046500625,0.5166666666666667,60,0.32144655638461195,0.007099163556777926,alpha012,32,False,2024
alpha101__lag_46,0.00709776900891772,0.13968231484665056,0.55,60,0.17602366566347144,0.00709776900891772,alpha101,46,False,2024
alpha014__lag_38,0.007039559749910297,0.10661047051272683,0.55,60,0.22873691657342315,0.007039559749910297,alpha014,38,False,2024
alpha013__lag_46,-0.007006035675966965,0.07790968914187785,0.45,60,-0.3115096436418014,0.007006035675966965,alpha013,46,False,2024
alpha018__lag_55,0.006983100912395042,0.1643637761541378,0.5166666666666667,60,0.14717458867951794,0.006983100912395042,alpha018,55,False,2024
alpha038__lag_15,0.006982980784854517,0.1441463374689024,0.48333333333333334,60,0.1678138719307318,0.006982980784854517,alpha038,15,False,2024
alpha013__lag_32,0.006968727257378281,0.07846004694640299,0.55,60,0.3076773502854157,0.006968727257378281,alpha013,32,False,2024
alpha043__lag_35,-0.006939879309120003,0.12411885901022025,0.55,60,-0.1936889149263299,0.006939879309120003,alpha043,35,False,2024
alpha013__lag_55,0.006919208406341302,0.07612537053895388,0.55,60,0.31486008995669335,0.006919208406341302,alpha013,55,False,2024
alpha010__lag_24,0.0069164416881913205,0.12778760242613313,0.5333333333333333,60,0.18749281126014677,0.0069164416881913205,alpha010,24,False,2024
alpha002__lag_00,0.006903728888437173,0.09910466093447193,0.43333333333333335,60,0.2413127512612262,0.006903728888437173,alpha002,0,False,2024
alpha022__lag_11,0.006854841349111737,0.09665404078055148,0.6166666666666667,60,0.24567898866106305,0.006854841349111737,alpha022,11,False,2024
alpha005__lag_23,0.006793604407367998,0.16263253268161262,0.45,60,0.14470497146006256,0.006793604407367998,alpha005,23,False,2024
alpha022__lag_40,0.006789782034443941,0.10071395202365198,0.55,60,0.23353760267918924,0.006789782034443941,alpha022,40,False,2024
alpha002__lag_20,0.0067869144171016586,0.08613174475676522,0.5666666666666667,60,0.2729604660915328,0.0067869144171016586,alpha002,20,False,2024
alpha043__lag_30,0.006742465929874012,0.13191139020432857,0.5666666666666667,60,0.1770627015719331,0.006742465929874012,alpha043,30,False,2024
alpha038__lag_53,0.006729699029768028,0.14937851774938862,0.5166666666666667,60,0.15606234169173777,0.006729699029768028,alpha038,53,False,2024
alpha006__lag_40,0.006667922607296023,0.10229663411269116,0.5333333333333333,60,0.22579786396590798,0.006667922607296023,alpha006,40,False,2024
alpha043__lag_20,0.006591002765839195,0.12427050461896898,0.55,60,0.1837274532402264,0.006591002765839195,alpha043,20,False,2024
alpha011__lag_48,0.0065885748125292555,0.11715708816070006,0.5333333333333333,60,0.19481102686874888,0.0065885748125292555,alpha011,48,False,2024
alpha003__lag_02,0.0065823385272807,0.08200654573351565,0.43333333333333335,60,0.2780496278654684,0.0065823385272807,alpha003,2,False,2024
alpha006__lag_54,0.006578294650982575,0.10109709484406577,0.5166666666666667,60,0.22540589480310272,0.006578294650982575,alpha006,54,False,2024
alpha002__lag_39,-0.006569384428061744,0.08621966897590304,0.4166666666666667,60,-0.2639422706908061,0.006569384428061744,alpha002,39,False,2024
alpha040__lag_50,-0.006478503514598217,0.13418423288114034,0.5166666666666667,60,-0.16724911717812982,0.006478503514598217,alpha040,50,False,2024
alpha012__lag_28,0.0064720569905967066,0.09475028949943928,0.48333333333333334,60,0.23662052319663174,0.0064720569905967066,alpha012,28,False,2024
alpha033__lag_57,0.006416908049216277,0.17964348603825625,0.55,60,0.1237385336240179,0.006416908049216277,alpha033,57,False,2024
alpha010__lag_27,-0.006411738897146463,0.1366682938740003,0.4666666666666667,60,-0.16251695576095881,0.006411738897146463,alpha010,27,False,2024
alpha002__lag_52,0.0063920780145595565,0.09812886622265564,0.5666666666666667,60,0.22565029666275752,0.0063920780145595565,alpha002,52,False,2024
alpha006__lag_58,-0.0063838253489226175,0.09724898913927664,0.5,60,-0.22739793901907765,0.0063838253489226175,alpha006,58,False,2024
alpha004__lag_47,-0.006362902563078744,0.1056453769295848,0.5333333333333333,60,-0.20863895502418991,0.006362902563078744,alpha004,47,False,2024
alpha038__lag_36,-0.006338019100845688,0.1405183104690604,0.5166666666666667,60,-0.1562468416445108,0.006338019100845688,alpha038,36,False,2024
alpha010__lag_23,0.006307097908037696,0.1432495273274685,0.5,60,0.15252007080009286,0.006307097908037696,alpha010,23,False,2024
alpha005__lag_58,-0.006288816120320673,0.15328472030355916,0.45,60,-0.1421217851105108,0.006288816120320673,alpha005,58,False,2024
alpha041__lag_57,0.006286236720291721,0.15604388492651033,0.5666666666666667,60,0.13955152927752604,0.006286236720291721,alpha041,57,False,2024
alpha006__lag_35,0.00627972098066259,0.11050130796038281,0.6,60,0.19686275206377532,0.00627972098066259,alpha006,35,False,2024
alpha009__lag_36,-0.006232189287925111,0.14349061822688922,0.4666666666666667,60,-0.15045539035875422,0.006232189287925111,alpha009,36,False,2024
alpha012__lag_14,-0.006223597634524441,0.09650921975102186,0.5166666666666667,60,-0.22338979294768724,0.006223597634524441,alpha012,14,False,2024
alpha011__lag_42,0.0062008471399099185,0.10986202075786063,0.55,60,0.1955212952065362,0.0062008471399099185,alpha011,42,False,2024
alpha101__lag_48,-0.0061712993520628935,0.14110887396240773,0.5,60,-0.15150009671733955,0.0061712993520628935,alpha101,48,False,2024
alpha013__lag_47,-0.006142215487847164,0.07699440773080146,0.4666666666666667,60,-0.2763481039605889,0.006142215487847164,alpha013,47,False,2024
alpha010__lag_44,0.0061282165092667925,0.10384211894298749,0.48333333333333334,60,0.20443308479982183,0.0061282165092667925,alpha010,44,False,2024
alpha004__lag_08,0.0061050019611833695,0.12479917778659631,0.4666666666666667,60,0.16945902632722187,0.0061050019611833695,alpha004,8,False,2024
alpha043__lag_08,-0.006104071743128327,0.11495930106019504,0.43333333333333335,60,-0.18393574586205552,0.006104071743128327,alpha043,8,False,2024
alpha003__lag_16,0.0060677516824075755,0.07797358097014244,0.5,60,0.26956961757767156,0.0060677516824075755,alpha003,16,False,2024
alpha033__lag_47,-0.006065616850303898,0.14660065351377682,0.5166666666666667,60,-0.14332755430704755,0.006065616850303898,alpha033,47,False,2024
alpha011__lag_13,0.00605497990417833,0.10594601039096724,0.5333333333333333,60,0.19797881570327722,0.00605497990417833,alpha011,13,False,2024
alpha018__lag_31,-0.006048297629151808,0.14131820030595582,0.48333333333333334,60,-0.14826057465080536,0.006048297629151808,alpha018,31,False,2024
alpha040__lag_36,-0.006016911868379177,0.12061269380620201,0.48333333333333334,60,-0.17281094935898078,0.006016911868379177,alpha040,36,False,2024
alpha006__lag_38,0.00598375281348812,0.10581876893936301,0.5333333333333333,60,0.19588517229554206,0.00598375281348812,alpha006,38,False,2024
alpha011__lag_03,-0.005922706142154471,0.10864745407587016,0.5,60,-0.18883880977732226,0.005922706142154471,alpha011,3,False,2024
alpha002__lag_17,-0.0059154788891966435,0.08745457411568981,0.5,60,-0.23431387302019965,0.0059154788891966435,alpha002,17,False,2024
alpha022__lag_52,-0.005906444346940698,0.08366874326787696,0.45,60,-0.2445420189526614,0.005906444346940698,alpha022,52,False,2024
alpha002__lag_09,0.005885341612920381,0.09204309850169001,0.55,60,0.22149864268835529,0.005885341612920381,alpha002,9,False,2024
alpha007__lag_06,0.005818992307303708,0.07726042854012706,0.55,60,0.2609043339661987,0.005818992307303708,alpha007,6,False,2024
alpha013__lag_50,-0.005802864339755508,0.08968060029518293,0.43333333333333335,60,-0.22414782757483467,0.005802864339755508,alpha013,50,False,2024
alpha011__lag_57,-0.00575591916818463,0.11485062233897755,0.43333333333333335,60,-0.17360888849397108,0.00575591916818463,alpha011,57,False,2024
alpha007__lag_53,-0.00574312425595434,0.0958506886422464,0.5,60,-0.20755996949843072,0.00574312425595434,alpha007,53,False,2024
alpha018__lag_16,-0.005732739770446651,0.1536485443551362,0.4166666666666667,60,-0.12924816945917808,0.005732739770446651,alpha018,16,False,2024
alpha043__lag_51,-0.005676530132282186,0.12118373921692661,0.5,60,-0.16226663186565735,0.005676530132282186,alpha043,51,False,2024
alpha043__lag_19,-0.005654144883833818,0.12756624586321208,0.5,60,-0.153540086499951,0.005654144883833818,alpha043,19,False,2024
alpha012__lag_51,-0.0056392182155257055,0.09781657277406254,0.4666666666666667,60,-0.19970874438259587,0.0056392182155257055,alpha012,51,False,2024
alpha018__lag_42,-0.005618270549467874,0.1418128161342619,0.5,60,-0.13723907764631485,0.005618270549467874,alpha018,42,False,2024
alpha004__lag_20,-0.005617874392544199,0.10980629085316486,0.5333333333333333,60,-0.17722926077957477,0.005617874392544199,alpha004,20,False,2024
alpha033__lag_36,0.005607081821044847,0.1367517360390301,0.5333333333333333,60,0.1420347686624422,0.005607081821044847,alpha033,36,False,2024
alpha007__lag_56,0.005606937638922988,0.08481210075291651,0.5833333333333334,60,0.22901215225825983,0.005606937638922988,alpha007,56,False,2024
alpha043__lag_44,0.0056047033947852045,0.11185444423694123,0.55,60,0.17357613472305258,0.0056047033947852045,alpha043,44,False,2024
alpha040__lag_18,0.00559905406557996,0.1574820925811589,0.5,60,0.1231612554413037,0.00559905406557996,alpha040,18,False,2024
alpha012__lag_24,-0.005592338998202789,0.10511100055539388,0.45,60,-0.18430450146712088,0.005592338998202789,alpha012,24,False,2024
alpha010__lag_57,-0.00558946739795721,0.14329904275212985,0.5,60,-0.13511941649544346,0.00558946739795721,alpha010,57,False,2024
alpha003__lag_19,0.005558708029160835,0.08616552778002715,0.5,60,0.22347602292942384,0.005558708029160835,alpha003,19,False,2024
alpha022__lag_59,-0.00555141620970986,0.1002781515470217,0.5333333333333333,60,-0.19177327824337018,0.00555141620970986,alpha022,59,False,2024
alpha011__lag_44,-0.005536174837107545,0.10883260936574059,0.5,60,-0.17621439297169184,0.005536174837107545,alpha011,44,False,2024
alpha041__lag_45,-0.005533319386203493,0.17939562927765254,0.48333333333333334,60,-0.10684753413448038,0.005533319386203493,alpha041,45,False,2024
alpha038__lag_21,0.005522503613200902,0.1523200682739865,0.43333333333333335,60,0.12559417746374837,0.005522503613200902,alpha038,21,False,2024
alpha022__lag_42,-0.005488434235926822,0.08851111989364682,0.5166666666666667,60,-0.21480344982750732,0.005488434235926822,alpha022,42,False,2024
alpha022__lag_35,-0.005487211234837355,0.09719956630145848,0.43333333333333335,60,-0.19555907525604765,0.005487211234837355,alpha022,35,False,2024
alpha043__lag_52,-0.005400467030138943,0.12442652452562925,0.4666666666666667,60,-0.1503519175909241,0.005400467030138943,alpha043,52,False,2024
alpha043__lag_26,0.005349755610915201,0.13422861656063784,0.4666666666666667,60,0.13806368215075604,0.005349755610915201,alpha043,26,False,2024
alpha043__lag_12,0.005320419145344497,0.12266848973648789,0.4166666666666667,60,0.15024618460852818,0.005320419145344497,alpha043,12,False,2024
alpha101__lag_12,0.005318490837611434,0.1267967353936347,0.6166666666666667,60,0.14530179064523457,0.005318490837611434,alpha101,12,False,2024
alpha004__lag_34,0.005299130827772234,0.11974999763970436,0.5833333333333334,60,0.15329209203446112,0.005299130827772234,alpha004,34,False,2024
alpha043__lag_21,-0.005284505615338789,0.11066429497572479,0.5,60,-0.1654197900173243,0.005284505615338789,alpha043,21,False,2024
alpha018__lag_26,-0.005284260623601811,0.14554518491796184,0.48333333333333334,60,-0.12576998525472216,0.005284260623601811,alpha018,26,False,2024
alpha009__lag_19,0.005226319359789984,0.15414236755892202,0.55,60,0.11745311572792358,0.005226319359789984,alpha009,19,False,2024
alpha004__lag_53,0.005190535098519511,0.1263869143148698,0.5,60,0.14226584386272317,0.005190535098519511,alpha004,53,False,2024
alpha005__lag_31,-0.005185702573323703,0.16503310897578624,0.45,60,-0.10884967732450772,0.005185702573323703,alpha005,31,False,2024
alpha005__lag_04,0.005176997883514945,0.1420831796595891,0.5166666666666667,60,0.1262193510365921,0.005176997883514945,alpha005,4,False,2024
alpha006__lag_45,0.005168042152982588,0.10696194549462458,0.5666666666666667,60,0.16737376163512924,0.005168042152982588,alpha006,45,False,2024
alpha043__lag_33,-0.005121718774200296,0.1210936922011673,0.5,60,-0.14651592461574622,0.005121718774200296,alpha043,33,False,2024
alpha101__lag_08,-0.0051068033439668516,0.13860606333857964,0.5333333333333333,60,-0.12763139855442732,0.0051068033439668516,alpha101,8,False,2024
alpha004__lag_56,-0.005104450430951083,0.11005022151462425,0.48333333333333334,60,-0.1606751421204409,0.005104450430951083,alpha004,56,False,2024
alpha003__lag_55,-0.0051001732574516324,0.06722525121374004,0.5166666666666667,60,-0.26281074595686377,0.0051001732574516324,alpha003,55,False,2024
alpha022__lag_13,0.00508691166022261,0.10442104833784549,0.5,60,0.16875504679120906,0.00508691166022261,alpha022,13,False,2024
alpha007__lag_59,-0.005080741124188317,0.08737782314489116,0.5333333333333333,60,-0.20142643637634058,0.005080741124188317,alpha007,59,False,2024
alpha022__lag_41,0.005072849538710747,0.09592935881579244,0.5166666666666667,60,0.18318548666777668,0.005072849538710747,alpha022,41,False,2024
alpha005__lag_28,0.005005567292549333,0.15915779093830376,0.4666666666666667,60,0.10894718782269659,0.005005567292549333,alpha005,28,False,2024
alpha006__lag_39,0.004991017884366542,0.1009457960329872,0.4666666666666667,60,0.17127402818009088,0.004991017884366542,alpha006,39,False,2024
alpha041__lag_56,-0.004977154134343337,0.133149297716129,0.4666666666666667,60,-0.12948898695903355,0.004977154134343337,alpha041,56,False,2024
alpha005__lag_02,0.004976210114346738,0.1660802349341924,0.48333333333333334,60,0.10379379280866133,0.004976210114346738,alpha005,2,False,2024
alpha011__lag_39,-0.0049339635261529445,0.09961842678235935,0.48333333333333334,60,-0.17157218370169874,0.0049339635261529445,alpha011,39,False,2024
alpha002__lag_01,0.004859760988591417,0.09824195301765319,0.45,60,0.17135964191121011,0.004859760988591417,alpha002,1,False,2024
alpha004__lag_51,0.004847405132906849,0.1154950058625359,0.5,60,0.14539073637621752,0.004847405132906849,alpha004,51,False,2024
alpha012__lag_45,0.004836242126626796,0.10388168570290221,0.4666666666666667,60,0.16127225938515055,0.004836242126626796,alpha012,45,False,2024
alpha038__lag_04,0.004819560757567969,0.14706608396309392,0.5,60,0.11352344303079046,0.004819560757567969,alpha038,4,False,2024
alpha022__lag_44,0.004818139668723118,0.08779761569692754,0.5166666666666667,60,0.19010226275389752,0.004818139668723118,alpha022,44,False,2024
alpha005__lag_12,-0.004773171671587596,0.1575659140221507,0.48333333333333334,60,-0.1049386334569284,0.004773171671587596,alpha005,12,False,2024
alpha040__lag_00,0.004749149649024037,0.13598823191034426,0.5166666666666667,60,0.12097765180564599,0.004749149649024037,alpha040,0,False,2024
alpha011__lag_23,-0.004724168450566118,0.10996705151732432,0.48333333333333334,60,-0.14881729876344602,0.004724168450566118,alpha011,23,False,2024
alpha002__lag_18,-0.00471388356204072,0.0850061367301968,0.55,60,-0.1920963860840399,0.00471388356204072,alpha002,18,False,2024
alpha005__lag_59,-0.004675936874896826,0.1377061637060987,0.4166666666666667,60,-0.11762669182465149,0.004675936874896826,alpha005,59,False,2024
alpha011__lag_45,-0.004606301569569359,0.11781063587366478,0.5166666666666667,60,-0.13544360055969892,0.004606301569569359,alpha011,45,False,2024
alpha040__lag_51,-0.004569367642479327,0.1353067961763032,0.43333333333333335,60,-0.11698417431927177,0.004569367642479327,alpha040,51,False,2024
alpha033__lag_38,-0.004518756522677424,0.14015875132482566,0.5166666666666667,60,-0.11168358465425705,0.004518756522677424,alpha033,38,False,2024
alpha007__lag_12,0.004510676867995596,0.10579277738650496,0.5166666666666667,60,0.14769858027927388,0.004510676867995596,alpha007,12,False,2024
